datetime,Weather Station;wind_speed;Avg (m/s),Weather Station;wind_speed;Max (m/s),Weather Station;wind_speed;Min (m/s),Weather Station;wind_speed;StdDev (m/s),Weather Station;wind_speed;Count (),Weather Station;wind_direction;Avg (°),Weather Station;wind_direction;StdDev (°),Weather Station;wind_direction;Count (),Weather Station;humidity;Avg (%),Weather Station;humidity;Max (%),Weather Station;humidity;Min (%),Weather Station;humidity;StdDev (%),Weather Station;humidity;Count (),Weather Station;temperature;Avg (°C),Weather Station;temperature;Max (°C),Weather Station;temperature;Min (°C),Weather Station;temperature;StdDev (°C),Weather Station;temperature;Count (),Weather Station;air_pressure;Avg (hPa),Weather Station;air_pressure;Max (hPa),Weather Station;air_pressure;Min (hPa),Weather Station;air_pressure;StdDev (hPa),Weather Station;air_pressure;Count (),Solar Sensor;solar_irradiance;Avg (W/m²),Solar Sensor;solar_irradiance;Max (W/m²),Solar Sensor;solar_irradiance;Min (W/m²),Solar Sensor;solar_irradiance;StdDev (W/m²),Solar Sensor;solar_irradiance;Count (),Monitoring Current Clima US TFB;voltage;Avg (A),Monitoring Current Clima US TFB;voltage;Max (A),Monitoring Current Clima US TFB;voltage;Min (A),Monitoring Current Clima US TFB;voltage;StdDev (A),Monitoring Current Clima US TFB;voltage;Count (),Monitoring Current Modem;voltage;Avg (A),Monitoring Current Modem;voltage;Max (A),Monitoring Current Modem;voltage;Min (A),Monitoring Current Modem;voltage;StdDev (A),Monitoring Current Modem;voltage;Count (),Monitoring Voltage Solarmodule;voltage;Avg (V),Monitoring Voltage Solarmodule;voltage;Max (V),Monitoring Voltage Solarmodule;voltage;Min (V),Monitoring Voltage Solarmodule;voltage;StdDev (V),Monitoring Voltage Solarmodule;voltage;Count (),Door switch;status;Count (),Door switch;status;Sum (),Weather Station;brightness_direction;Avg (°),Weather Station;brightness_direction;Max (°),Weather Station;brightness_direction;Min (°),Weather Station;brightness_direction;StdDev (°),Weather Station;brightness_direction;Count (),Weather Station;brightness_max;Avg (lux),Weather Station;brightness_max;Max (lux),Weather Station;brightness_max;Min (lux),Weather Station;brightness_max;StdDev (lux),Weather Station;brightness_max;Count (),Weather Station;precipitation_intensity;Avg (mm/h),Weather Station;precipitation_intensity;Max (mm/h),Weather Station;precipitation_intensity;Min (mm/h),Weather Station;precipitation_intensity;StdDev (mm/h),Weather Station;precipitation_intensity;Count (),Weather Station;precipitation_intensity;Sum (mm/h),Weather Station;precipitation_status;Avg (),Weather Station;precipitation_status;Max (),Weather Station;precipitation_status;Min (),Weather Station;precipitation_status;StdDev (),Weather Station;precipitation_status;Count (),Weather Station;precipitation_sum;Avg (mm/d),Weather Station;precipitation_sum;Max (mm/d),Weather Station;precipitation_sum;Min (mm/d),Weather Station;precipitation_sum;StdDev (mm/d),Weather Station;precipitation_sum;Count (),Weather Station;synop;Max (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A1;channel;Count (),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A2;channel;Count (),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A3;channel;Count (),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A4;channel;Count (),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),D1;channel;Count (),R1C1_1;channel;Count (),R1C1_2;channel;Count (),R1C1_3;channel;Count (),R1C1_4;channel;Count (),R1C1_5;channel;Count (),R1C1_6;channel;Count (),R1C1_7;channel;Count (),R1C1_8;channel;Count (),R1C1_9;channel;Count (),R1C1_10;channel;Count (),R1C1_11;channel;Count (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2023-01-01 00:00:00,4.0745,8.3,0.7,1.6002,600,353.6445,25.6665,600,51.3467,52,51,0.4763,600,17.3197,17.4,17.2,0.0585,600,995.3738,995.5,995.2,0.0548,600,0,0,0,0,600,0.0272,0.0306,0.0241,0.0017,600,0.0027,0.0322,0.0001,0.0035,600,26.3597,26.3939,26.3277,0.0262,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0014,0.0161,0,0.0017,600,0.0136,0.0153,0.012,0.0008,600,3.7657,3.7706,3.7611,0.0037,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.1,25.0183,70,5,25.98,26.12,25.92
2023-01-01 00:10:00,3.7772,7.6,0.6,1.4361,600,354.3094,25.4814,600,51.105,52,51,0.3068,600,17.3162,17.4,17.2,0.0382,600,995.4728,995.7,995.2,0.0822,600,0,0,0,0,600,0.0253,0.0295,0.0234,0.0013,600,0.0013,0.0101,0.0001,0.0024,600,26.3525,26.3768,26.3192,0.0198,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0007,0.005,0,0.0012,600,0.0126,0.0148,0.0117,0.0006,600,3.7646,3.7681,3.7599,0.0028,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,20.6,14.1233,33,5,25.99,26.07,25.92
2023-01-01 00:20:00,3.5855,7.8,0.5,1.3981,600,355.8714,24.7204,600,51.255,52,51,0.4362,600,17.2915,17.4,17.2,0.0456,600,995.6688,995.8,995.5,0.0587,600,0,0,0,0,600,0.0264,0.029,0.0241,0.0012,600,0.0001,0.0001,0.0001,0,600,26.3772,26.379,26.3747,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0145,0.012,0.0006,600,3.7682,3.7684,3.7678,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.2,8.6,13,5,26.02,26.07,25.97
2023-01-01 00:30:00,3.3267,7.1,0.5,1.4468,600,357.8337,31.1444,600,51.5867,52,51,0.4928,600,17.247,17.3,17.2,0.05,600,995.7328,995.9,995.6,0.0533,600,0,0,0,0,600,0.0274,0.0304,0.0245,0.0012,600,0.0001,0.0001,0.0001,0,600,26.3764,26.3811,26.3726,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0137,0.0152,0.0123,0.0006,600,3.7681,3.7687,3.7675,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.6733,13,5,26.02,26.07,25.97
2023-01-01 00:40:00,3.9258,9.5,0.8,1.6686,600,6.6781,27.6849,600,51.1467,52,51,0.3541,600,17.3487,17.5,17.2,0.0603,600,995.7988,995.9,995.6,0.0736,600,0,0,0,0,600,0.0253,0.0288,0.0234,0.0012,600,0.0001,0.0001,0.0001,0,600,26.3732,26.3768,26.3683,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0126,0.0144,0.0117,0.0006,600,3.7676,3.7681,3.7669,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.68,13,5,26.02,26.07,25.97
2023-01-01 00:50:00,4.2583,10.5,0.3,1.9302,600,355.9014,27.9023,600,51.275,52,51,0.4469,600,17.3232,17.5,17.2,0.0789,600,995.87,996,995.7,0.0569,600,0,0,0,0,600,0.026,0.0287,0.024,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3691,26.3726,26.3662,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0143,0.012,0.0006,600,3.767,3.7675,3.7666,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.6867,13,5,26.02,26.07,25.97
2023-01-01 01:00:00,3.5302,8.2,0.8,1.3318,600,357.7372,31.008,600,51.61,52,51,0.4882,600,17.2495,17.4,17.1,0.0609,600,995.9255,996.1,995.8,0.0581,600,0,0,0,0,600,0.0276,0.0305,0.0244,0.0013,600,0.0016,0.0304,0.0001,0.0024,600,26.339,26.3683,26.3128,0.0218,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0008,0.0152,0,0.0012,600,0.0138,0.0153,0.0122,0.0006,600,3.7627,3.7669,3.759,0.0031,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.5,25.135,70,5,25.96,26.07,25.92
2023-01-01 01:10:00,3.8823,8.1,0.7,1.6544,600,354.0763,24.366,600,51.975,52,51,0.1563,600,17.2345,17.4,17.1,0.0506,600,996.0217,996.2,995.8,0.0575,600,0,0,0,0,600,0.0257,0.029,0.0234,0.0015,600,0.0001,0.0009,0.0001,0.0001,600,26.3499,26.3598,26.3192,0.0079,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0005,0,0,600,0.0129,0.0145,0.0117,0.0008,600,3.7643,3.7657,3.7599,0.0011,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,20.3,8.7267,29,5,25.99,26.07,25.92
2023-01-01 01:20:00,4.1668,8.2,1.1,1.3469,600,356.2955,19.2922,600,52,52,52,0,600,17.2348,17.3,17.1,0.0487,600,996.1663,996.3,996,0.0691,600,0,0,0,0,600,0.026,0.0289,0.0241,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3571,26.3619,26.3533,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0145,0.012,0.0006,600,3.7653,3.766,3.7648,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.65,13,5,26.01,26.07,25.97
2023-01-01 01:30:00,3.101,6.7,0.3,1.2301,600,353.2025,24.9709,600,52.88,53,52,0.3252,600,17.1248,17.2,17,0.049,600,996.213,996.3,996.1,0.0473,600,0,0,0,0,600,0.0269,0.0301,0.0234,0.0018,600,0.0001,0.0001,0.0001,0,600,26.3546,26.3576,26.3512,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0134,0.0151,0.0117,0.0009,600,3.7649,3.7654,3.7645,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.67,13,5,26,26.07,25.97
2023-01-01 01:40:00,3.4272,9.4,0.5,1.3511,600,348.8746,31.5223,600,53.0117,54,53,0.1075,600,17.007,17.1,16.9,0.0468,600,996.3255,996.5,996.1,0.0586,600,0,0,0,0,600,0.026,0.029,0.0234,0.0013,600,0.0001,0.0001,0.0001,0,600,26.3513,26.3555,26.3469,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0145,0.0117,0.0006,600,3.7645,3.7651,3.7638,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.63,13,5,25.99,26.07,25.97
2023-01-01 01:50:00,3.3172,7.1,0.3,1.4231,600,3.2607,27.596,600,53.0517,54,53,0.2215,600,16.9698,17.1,16.9,0.0504,600,996.3883,996.5,996.2,0.058,600,0,0,0,0,600,0.0264,0.0301,0.0242,0.0015,600,0.0001,0.0001,0.0001,0,600,26.348,26.3512,26.3448,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.015,0.0121,0.0008,600,3.764,3.7645,3.7635,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.7033,13,5,25.98,26.07,25.97
2023-01-01 02:00:00,3.2858,8.5,0.3,1.2881,600,0.1654,24.9503,600,52.8983,53,52,0.3025,600,16.9502,17.1,16.8,0.0517,600,996.5353,996.7,996.4,0.075,600,0,0,0,0,600,0.026,0.0305,0.0233,0.002,600,0.0015,0.0151,0.0001,0.0021,600,26.319,26.3491,26.2935,0.0212,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0008,0.0076,0,0.001,600,0.013,0.0152,0.0117,0.001,600,3.7599,3.7642,3.7562,0.003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.6,24.8283,70,5,25.94,26.07,25.87
2023-01-01 02:10:00,3.327,6.8,0.9,1.2974,600,5.895,27.0408,600,51.7767,53,51,0.4402,600,17.0322,17.2,16.9,0.068,600,996.6265,996.7,996.5,0.0508,600,0,0,0,0,600,0.0266,0.0289,0.0244,0.001,600,0.0001,0.0001,0.0001,0,600,26.3306,26.3384,26.3063,0.0071,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.0145,0.0122,0.0005,600,3.7615,3.7626,3.758,0.001,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.9,8.66,13,5,25.97,26.07,25.92
2023-01-01 02:20:00,3.3895,7,0.5,1.2535,600,357.0861,21.4422,600,52.02,53,52,0.1401,600,16.8807,17,16.8,0.0486,600,996.6488,996.8,996.5,0.0507,600,0,0,0,0,600,0.0268,0.0301,0.0242,0.0017,600,0.0001,0.0001,0.0001,0,600,26.3371,26.3405,26.3341,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0134,0.015,0.0121,0.0008,600,3.7624,3.7629,3.762,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.68,13,5,25.97,26.07,25.97
2023-01-01 02:30:00,3.3138,6.9,1.2,1.0925,600,351.9059,20.8355,600,52.97,53,52,0.1707,600,16.6897,16.9,16.5,0.0796,600,996.6643,996.8,996.5,0.0554,600,0,0,0,0,600,0.0253,0.0289,0.0234,0.0014,600,0.0001,0.0001,0.0001,0,600,26.3349,26.3363,26.332,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0126,0.0144,0.0117,0.0007,600,3.7621,3.7623,3.7617,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19,8.6467,13,5,25.97,26.02,25.92
2023-01-01 02:40:00,3.1195,7.5,0.7,1.2108,600,357.5841,23.5759,600,53.1283,54,53,0.3347,600,16.5023,16.6,16.4,0.0551,600,996.6247,996.7,996.5,0.0454,600,0,0,0,0,600,0.0262,0.0287,0.0242,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3319,26.3341,26.3298,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0143,0.0121,0.0005,600,3.7617,3.762,3.7614,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18.6,8.62,13,5,25.97,26.07,25.92
2023-01-01 02:50:00,3.2717,8.3,0.5,1.2037,600,355.2887,18.9498,600,53.2533,54,53,0.4353,600,16.3878,16.5,16.2,0.0409,600,996.5573,996.7,996.4,0.0505,600,0,0,0,0,600,0.0276,0.0306,0.0247,0.0013,600,0.0001,0.0001,0.0001,0,600,26.3292,26.332,26.3256,0.0013,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0138,0.0153,0.0124,0.0006,600,3.7613,3.7617,3.7608,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.7067,13,5,25.97,26.02,25.92
2023-01-01 03:00:00,3.401,8.5,0.4,1.3156,600,355.7039,22.2373,600,53.235,54,53,0.4244,600,16.2988,16.4,16.2,0.0478,600,996.5457,996.7,996.4,0.057,600,0,0,0,0,600,0.0254,0.0289,0.0233,0.0014,600,0.0018,0.015,0.0001,0.0025,600,26.3001,26.3298,26.2679,0.0218,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0009,0.0075,0,0.0013,600,0.0127,0.0145,0.0117,0.0007,600,3.7572,3.7614,3.7526,0.0031,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18.9,25.1717,70,5,25.92,26.02,25.87
2023-01-01 03:10:00,3.3655,7,0.4,1.1848,600,353.6388,21.2468,600,53.0767,54,53,0.2663,600,16.2532,16.4,16.1,0.0516,600,996.624,996.8,996.4,0.0841,600,0,0,0,0,600,0.026,0.0291,0.0242,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3123,26.3213,26.285,0.0077,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0146,0.0121,0.0006,600,3.7589,3.7602,3.755,0.0011,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.5,8.6633,13,5,25.96,26.02,25.92
2023-01-01 03:20:00,3.0935,6.8,0.6,1.1074,600,353.2013,18.7311,600,53.0617,54,53,0.2407,600,16.1833,16.3,16.1,0.0403,600,996.694,996.8,996.6,0.0258,600,0,0,0,0,600,0.0271,0.0304,0.0234,0.0016,600,0.0001,0.0001,0.0001,0,600,26.3189,26.3213,26.317,0.0008,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0136,0.0152,0.0117,0.0008,600,3.7598,3.7602,3.7596,0.0001,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18.4,8.71,13,5,25.97,26.02,25.92
2023-01-01 03:30:00,3.38,6.4,0.6,1.0066,600,354.8127,23.5889,600,53.005,54,53,0.0706,600,16.1555,16.2,16,0.0507,600,996.704,996.8,996.6,0.0249,600,0,0,0,0,600,0.0259,0.0289,0.0234,0.0014,600,0.0001,0.0001,0.0001,0,600,26.3175,26.3192,26.3149,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0129,0.0145,0.0117,0.0007,600,3.7596,3.7599,3.7593,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.67,13,5,25.97,26.02,25.92
2023-01-01 03:40:00,3.6682,6.9,0.8,1.1887,600,351.6745,20.7888,600,52.465,53,52,0.4992,600,16.227,16.4,16.1,0.0527,600,996.6672,996.8,996.6,0.0481,600,0,0,0,0,600,0.0264,0.0305,0.0241,0.0015,600,0.0001,0.0001,0.0001,0,600,26.315,26.3192,26.3128,0.0014,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0153,0.012,0.0008,600,3.7593,3.7599,3.759,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6867,13,5,25.97,26.02,25.92
2023-01-01 03:50:00,3.6715,7.7,1.1,1.1164,600,351.0274,22.2252,600,51.55,52,51,0.4979,600,16.3558,16.4,16.2,0.0507,600,996.5793,996.7,996.4,0.0494,600,0,0,0,0,600,0.026,0.0303,0.0234,0.002,600,0.0001,0.0001,0.0001,0,600,26.3121,26.3149,26.3085,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.013,0.0152,0.0117,0.001,600,3.7589,3.7593,3.7584,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6967,13,5,25.97,26.02,25.92
2023-01-01 04:00:00,3.1078,5.9,0.4,1.1467,600,343.6928,22.9584,600,51.1667,52,50,0.4233,600,16.3502,16.5,16.2,0.0595,600,996.5843,996.7,996.5,0.0368,600,0,0,0,0,600,0.0266,0.0292,0.0246,0.001,600,0.0017,0.0273,0.0001,0.0028,600,26.2837,26.3128,26.2551,0.0213,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0009,0.0137,0,0.0014,600,0.0133,0.0146,0.0123,0.0005,600,3.7548,3.759,3.7507,0.003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18.6,24.9783,70,5,25.91,26.02,25.82
2023-01-01 04:10:00,2.8617,6,0.5,0.983,600,353.2038,22.9293,600,50.9983,51,50,0.0408,600,16.3082,16.5,16.2,0.0541,600,996.6697,996.7,996.6,0.046,600,0,0,0,0,600,0.027,0.0304,0.0242,0.0016,600,0.0001,0.0001,0.0001,0,600,26.2975,26.3063,26.2722,0.0075,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0135,0.0152,0.0121,0.0008,600,3.7568,3.758,3.7532,0.0011,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,19.2,8.6733,13,5,25.94,26.02,25.87
2023-01-01 04:20:00,2.697,5.5,0.6,0.9137,600,350.863,21.455,600,51,51,51,0,600,16.1622,16.3,16,0.0509,600,996.6987,996.8,996.6,0.0289,600,0,0,0,0,600,0.0252,0.0284,0.0234,0.0012,600,0.0001,0.0001,0.0001,0,600,26.3045,26.3063,26.3021,0.001,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0126,0.0142,0.0117,0.0006,600,3.7578,3.758,3.7574,0.0001,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6633,13,5,25.95,26.02,25.92
2023-01-01 04:30:00,2.8745,6.9,0.3,1.0597,600,352.1002,17.7416,600,51.0217,52,51,0.1457,600,16.0013,16.1,15.9,0.0529,600,996.7333,996.8,996.7,0.0472,600,0,0,0,0,600,0.0261,0.0289,0.0242,0.0011,600,0.0001,0.0001,0.0001,0,600,26.3028,26.3063,26.2999,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0144,0.0121,0.0005,600,3.7575,3.758,3.7571,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6933,13,5,25.95,26.02,25.92
2023-01-01 04:40:00,2.241,4.7,0.5,0.7761,600,359.1283,26.2971,600,51.7267,52,51,0.446,600,15.8125,16,15.6,0.0973,600,996.7357,996.8,996.6,0.0493,600,0,0,0,0,600,0.0277,0.0308,0.0248,0.0012,600,0.0001,0.0001,0.0001,0,600,26.3008,26.3042,26.2978,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0138,0.0154,0.0124,0.0006,600,3.7573,3.7577,3.7568,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6533,13,5,25.94,26.02,25.92
2023-01-01 04:50:00,2.9908,5.1,0.4,0.9933,600,343.9369,19.0437,600,51.9133,52,51,0.2816,600,15.761,15.8,15.6,0.0512,600,996.7752,996.9,996.7,0.0459,600,0,0,0,0,600,0.0256,0.0292,0.0233,0.0015,600,0.0001,0.0001,0.0001,0,600,26.2988,26.3021,26.2957,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0128,0.0146,0.0117,0.0008,600,3.757,3.7574,3.7565,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,17.7,8.7,13,5,25.94,26.02,25.92
2023-01-01 05:00:00,2.7443,5.9,0.5,1.1139,600,342.3775,22.955,600,51.2133,52,51,0.41,600,15.7795,15.9,15.7,0.0476,600,996.7545,996.8,996.7,0.0498,600,0,0,0,0,600,0.0261,0.0295,0.024,0.0012,600,0.0014,0.008,0.0001,0.0018,600,26.2706,26.2999,26.2423,0.0208,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0007,0.004,0,0.0009,600,0.013,0.0148,0.012,0.0006,600,3.7529,3.7571,3.7489,0.003,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,17.9,25.1417,70,5,25.89,26.02,25.82
2023-01-01 05:10:00,3.551,7.3,0.9,1.0743,600,349.1628,17.7439,600,50.9533,51,50,0.2111,600,15.8543,16,15.7,0.055,600,996.783,996.9,996.6,0.0453,600,0,0,0,0,600,0.0266,0.0303,0.0235,0.0019,600,0.0001,0.0009,0.0001,0.0001,600,26.2833,26.2914,26.2529,0.0077,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0005,0,0,600,0.0133,0.0152,0.0118,0.001,600,3.7548,3.7559,3.7504,0.0011,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18.6,8.7667,29,5,25.92,26.02,25.87
2023-01-01 05:20:00,3.2687,7.1,0.6,1.1367,600,344.5523,22.2232,600,50.4533,51,50,0.4982,600,15.8728,16,15.8,0.0453,600,996.8098,996.9,996.6,0.0512,600,0,0,0,0,600,0.0263,0.0288,0.0237,0.0011,600,0.0001,0.0001,0.0001,0,600,26.29,26.2935,26.2893,0.001,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0144,0.0119,0.0005,600,3.7557,3.7562,3.7556,0.0001,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,18,8.6933,13,5,25.93,26.02,25.92
2023-01-01 05:30:00,3.0855,7.7,0.6,1.1534,600,340.4877,23.1531,600,50,50,50,0,600,15.9058,16,15.8,0.0349,600,996.8267,996.9,996.7,0.0465,600,0,0,0,0,600,0.0269,0.0309,0.0242,0.0018,600,0.0001,0.0001,0.0001,0,600,26.2891,26.2914,26.2871,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0134,0.0154,0.0121,0.0009,600,3.7556,3.7559,3.7553,0.0002,600,0,0,0,0,600,1,1,1,0,600,600,600,600,600,600,0,600,0,0,0,0,17.1,8.6667,13,5,25.93,26.02,25.92
