datetime,Weather Station;wind_speed;Avg (m/s),Weather Station;wind_speed;Max (m/s),Weather Station;wind_speed;Min (m/s),Weather Station;wind_speed;StdDev (m/s),Weather Station;wind_speed;Count (),Weather Station;wind_direction;Avg (°),Weather Station;wind_direction;StdDev (°),Weather Station;wind_direction;Count (),Weather Station;humidity;Avg (%),Weather Station;humidity;Max (%),Weather Station;humidity;Min (%),Weather Station;humidity;StdDev (%),Weather Station;humidity;Count (),Weather Station;temperature;Avg (°C),Weather Station;temperature;Max (°C),Weather Station;temperature;Min (°C),Weather Station;temperature;StdDev (°C),Weather Station;temperature;Count (),Weather Station;air_pressure;Avg (hPa),Weather Station;air_pressure;Max (hPa),Weather Station;air_pressure;Min (hPa),Weather Station;air_pressure;StdDev (hPa),Weather Station;air_pressure;Count (),Solar Sensor;solar_irradiance;Avg (W/m²),Solar Sensor;solar_irradiance;Max (W/m²),Solar Sensor;solar_irradiance;Min (W/m²),Solar Sensor;solar_irradiance;StdDev (W/m²),Solar Sensor;solar_irradiance;Count (),Monitoring Current Clima US TFB;voltage;Avg (A),Monitoring Current Clima US TFB;voltage;Max (A),Monitoring Current Clima US TFB;voltage;Min (A),Monitoring Current Clima US TFB;voltage;StdDev (A),Monitoring Current Clima US TFB;voltage;Count (),Monitoring Current Modem;voltage;Avg (A),Monitoring Current Modem;voltage;Max (A),Monitoring Current Modem;voltage;Min (A),Monitoring Current Modem;voltage;StdDev (A),Monitoring Current Modem;voltage;Count (),Monitoring Voltage Solarmodule;voltage;Avg (V),Monitoring Voltage Solarmodule;voltage;Max (V),Monitoring Voltage Solarmodule;voltage;Min (V),Monitoring Voltage Solarmodule;voltage;StdDev (V),Monitoring Voltage Solarmodule;voltage;Count (),Door switch;status;Count (),Door switch;status;Sum (),Weather Station;brightness_direction;Avg (°),Weather Station;brightness_direction;Max (°),Weather Station;brightness_direction;Min (°),Weather Station;brightness_direction;StdDev (°),Weather Station;brightness_direction;Count (),Weather Station;brightness_max;Avg (lux),Weather Station;brightness_max;Max (lux),Weather Station;brightness_max;Min (lux),Weather Station;brightness_max;StdDev (lux),Weather Station;brightness_max;Count (),Weather Station;precipitation_intensity;Avg (mm/h),Weather Station;precipitation_intensity;Max (mm/h),Weather Station;precipitation_intensity;Min (mm/h),Weather Station;precipitation_intensity;StdDev (mm/h),Weather Station;precipitation_intensity;Count (),Weather Station;precipitation_intensity;Sum (mm/h),Weather Station;precipitation_status;Avg (),Weather Station;precipitation_status;Max (),Weather Station;precipitation_status;Min (),Weather Station;precipitation_status;StdDev (),Weather Station;precipitation_status;Count (),Weather Station;precipitation_sum;Avg (mm/d),Weather Station;precipitation_sum;Max (mm/d),Weather Station;precipitation_sum;Min (mm/d),Weather Station;precipitation_sum;StdDev (mm/d),Weather Station;precipitation_sum;Count (),Weather Station;synop;Max (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A1;channel;Count (),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A2;channel;Count (),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A3;channel;Count (),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A4;channel;Count (),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),D1;channel;Count (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2021-12-01 00:00:00,3.2298,5.7,0.7,0.8564,600,53.6314,15.8622,600,86,86,86,0,600,2.7147,2.8,2.7,0.0354,600,984.9068,985,984.9,0.0253,600,4.3136,15.7182,0,5.646,600,0.0268,0.0306,0.024,0.0017,600,0.0025,0.0261,0.0001,0.0025,600,25.7781,25.815,25.7402,0.0273,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.0131,0,0.0013,600,0.0134,0.0153,0.012,0.0008,600,3.6826,3.6879,3.6772,0.0039,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5.8,24.7217,68,7,25.41,25.52,25.32
2021-12-01 00:10:00,3.369,5.6,0.7,0.8943,600,54.5524,16.0286,600,86.06,87,86,0.2377,600,2.7625,2.8,2.6,0.0488,600,984.9845,985.1,984.9,0.0376,600,5.9058,15.2804,0,6.2056,600,0.0265,0.0301,0.0238,0.0017,600,0.0007,0.0106,0.0001,0.0019,600,25.782,25.8022,25.7317,0.0197,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.0053,0,0.001,600,0.0132,0.015,0.0119,0.0008,600,3.6831,3.686,3.676,0.0028,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,6.5,11.3933,33,7,25.43,25.47,25.32
2021-12-01 00:20:00,3.5192,6.3,0.8,0.9997,600,57.6335,14.3712,600,86.7367,87,86,0.4408,600,2.8078,2.9,2.7,0.0359,600,984.9567,985.1,984.9,0.0506,600,4.7015,14.4077,0,5.5931,600,0.0266,0.03,0.024,0.0016,600,0.0001,0.0001,0.0001,0,600,25.8051,25.8086,25.8,0.002,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0,0,0,600,0.0133,0.015,0.012,0.0008,600,3.6864,3.6869,3.6857,0.0003,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5.6,8.77,11,7,25.46,25.52,25.42
2021-12-01 00:30:00,3.1597,5.5,1.1,0.8004,600,57.3915,14.1866,600,87.0017,88,87,0.0408,600,2.7488,2.8,2.6,0.0589,600,984.9857,985.1,984.9,0.0355,600,3.6667,13.9714,0,4.9063,600,0.0263,0.0296,0.0239,0.0015,600,0.0001,0.0001,0.0001,0,600,25.808,25.8107,25.8065,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0,0,0,600,0.0132,0.0148,0.0119,0.0007,600,3.6869,3.6872,3.6866,0.0002,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5,8.7167,11,7,25.47,25.52,25.42
2021-12-01 00:40:00,2.5673,4.9,1,0.6689,600,56.9617,14.261,600,87.98,88,87,0.1401,600,2.5535,2.7,2.4,0.0712,600,984.9583,985,984.9,0.0493,600,3.0206,12.6609,0,4.3097,600,0.0266,0.0304,0.0239,0.0016,600,0.0001,0.0001,0.0001,0,600,25.8085,25.8107,25.8065,0.0009,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0133,0.0152,0.0119,0.0008,600,3.6869,3.6872,3.6866,0.0001,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5,8.71,11,7,25.47,25.52,25.42
2021-12-01 00:50:00,2.6247,4.7,0.6,0.7678,600,58.4793,14.8608,600,88.1667,89,88,0.373,600,2.4155,2.5,2.3,0.0367,600,984.9078,985,984.8,0.0637,600,2.947,10.9156,0,3.8918,600,0.0264,0.0297,0.0237,0.0016,600,0.0001,0.0001,0.0001,0,600,25.8082,25.8107,25.8043,0.001,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0,0,0,600,0.0132,0.0148,0.0118,0.0008,600,3.6869,3.6872,3.6863,0.0001,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5,8.7567,11,7,25.47,25.52,25.42
2021-12-01 01:00:00,2.0893,4.1,0.7,0.6246,600,59.4842,14.3786,600,88.42,89,88,0.494,600,2.3628,2.5,2.2,0.0494,600,984.7847,984.9,984.6,0.0738,600,2.6982,10.4778,0,3.6048,600,0.0264,0.0294,0.0236,0.0015,600,0.0016,0.0228,0.0001,0.0026,600,25.7792,25.8086,25.7338,0.023,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0008,0.0114,0,0.0013,600,0.0132,0.0147,0.0118,0.0008,600,3.6827,3.6869,3.6763,0.0033,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5.5,22.005,68,7,25.41,25.52,25.32
2021-12-01 01:10:00,1.9457,3.1,0.7,0.4182,600,51.673,10.5992,600,88.9267,89,88,0.2609,600,2.251,2.4,2.1,0.0557,600,984.784,984.9,984.7,0.0414,600,2.3984,9.6052,0,3.4741,600,0.0263,0.0295,0.0237,0.0015,600,0.0001,0.0001,0.0001,0,600,25.7951,25.8022,25.7808,0.0055,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0148,0.0119,0.0008,600,3.685,3.686,3.683,0.0008,600,0,0.0001,-0.0001,0.0001,600,1,1,1,0,600,5.5,8.74,11,7,25.45,25.47,25.42
2021-12-01 01:20:00,1.4885,2.5,0.4,0.3468,600,46.0452,14.5162,600,89.3967,90,89,0.4896,600,2.1305,2.2,2.1,0.0461,600,984.8418,984.9,984.8,0.0494,600,2.3838,9.1688,0,3.1466,600,0.0265,0.0298,0.0239,0.0015,600,0.0001,0.0001,0.0001,0,600,25.803,25.8043,25.8,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0149,0.0119,0.0007,600,3.6861,3.6863,3.6857,0.0002,600,0,0.0001,-0.0001,0,600,1,1,1,0,600,5,8.75,11,7,25.46,25.52,25.42
2021-12-01 01:30:00,1.0113,1.7,0.3,0.2583,600,26.4848,14.5884,600,90,90,90,0,600,2.0982,2.2,2,0.0353,600,984.9393,985,984.8,0.0541,600,2.3205,8.2961,0,2.8784,600,0.0264,0.0304,0.0237,0.0017,600,0.0001,0.0001,0.0001,0,600,25.8041,25.8065,25.8022,0.0008,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0152,0.0119,0.0008,600,3.6863,3.6866,3.686,0.0001,600,0,0.0001,-0.0001,0,600,1,1,1,0,600,4.5,8.7467,11,7,25.47,25.52,25.42
2021-12-01 01:40:00,1.194,2.8,0.3,0.457,600,4.0282,16.7029,600,89.5783,90,89,0.4942,600,2.1365,2.3,2,0.0709,600,984.9992,985.1,984.9,0.0274,600,1.8162,7.8584,0,2.5383,600,0.0264,0.0298,0.0237,0.0016,600,0.0001,0.0001,0.0001,0,600,25.8038,25.8065,25.8022,0.001,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0149,0.0118,0.0008,600,3.6863,3.6866,3.686,0.0001,600,0,0.0001,-0.0001,0,600,1,1,1,0,600,4,8.7467,11,7,25.46,25.52,25.42
2021-12-01 01:50:00,1.3485,4,0.5,0.4521,600,16.5508,15.2111,600,90,90,90,0,600,2.1132,2.3,2,0.0652,600,985.003,985.1,984.9,0.0553,600,1.8446,7.422,0,2.4571,600,0.0264,0.03,0.0238,0.0016,600,0.0001,0.0001,0.0001,0,600,25.8032,25.8043,25.8,0.0011,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.015,0.0119,0.0008,600,3.6862,3.6863,3.6857,0.0002,600,0,0.0001,-0.0001,0,600,1,1,1,0,600,4,8.7333,11,7,25.46,25.52,25.42
