Time,wind_m7,wind_m14,wind_m31,wind_m54
2025-04-05 10:00:00,3.445,3.856666666666667,3.7383333333333337,4.183333333333334
2025-04-05 11:00:00,4.38,4.551666666666667,4.426666666666667,4.193333333333333
2025-04-05 12:00:00,4.088333333333334,3.9650000000000003,4.825,4.069999999999999
2025-04-05 13:00:00,3.493333333333333,3.205,3.49,4.245
2025-04-05 14:00:00,3.3449999999999998,3.4716666666666667,4.035,3.7616666666666663
2025-04-05 15:00:00,2.5366666666666666,2.371666666666667,2.716666666666667,2.5566666666666666
2025-04-05 16:00:00,2.0349999999999997,2.013333333333333,2.0883333333333334,2.2633333333333336
2025-04-05 17:00:00,1.38,1.0483333333333333,1.3,1.4716666666666667
2025-04-05 18:00:00,1.1233333333333335,0.65,1.2883333333333333,1.5450000000000002
2025-04-05 19:00:00,1.1016666666666666,0.8783333333333334,1.7,2.095
2025-04-05 20:00:00,0.9683333333333334,0.7033333333333334,1.1433333333333333,1.29
2025-04-05 21:00:00,0.9149999999999999,0.6549999999999999,1.3416666666666666,1.3216666666666665
2025-04-05 22:00:00,0.9516666666666667,0.6283333333333334,1.3016666666666665,1.4733333333333334
2025-04-05 23:00:00,0.7516666666666667,0.44333333333333336,1.0983333333333334,1.11
2025-04-06 00:00:00,0.7666666666666667,0.4583333333333333,0.7533333333333334,0.9116666666666667
2025-04-06 01:00:00,1.755,1.1716666666666666,2.6550000000000002,1.7183333333333333
2025-04-06 02:00:00,2.625,2.8666666666666667,2.8366666666666664,2.408333333333333
2025-04-06 03:00:00,3.368333333333333,3.2550000000000003,3.646666666666667,3.4033333333333333
2025-04-06 04:00:00,3.533333333333333,2.993333333333333,4.091666666666667,3.525
2025-04-06 05:00:00,3.515,2.925,3.4016666666666664,2.9266666666666667
2025-04-06 06:00:00,3.275,2.9616666666666664,3.378333333333333,3.143333333333333
2025-04-06 07:00:00,3.253333333333333,2.268333333333333,3.0833333333333335,3.2933333333333334
2025-04-06 08:00:00,3.246666666666667,2.4633333333333334,3.216666666666667,3.085
2025-04-06 09:00:00,4.128333333333333,2.628333333333333,3.2916666666666665,3.296666666666667
2025-04-06 10:00:00,3.353333333333333,2.8633333333333337,3.316666666666667,3.341666666666667
2025-04-06 11:00:00,3.271666666666667,2.5166666666666666,3.175,3.3833333333333333
2025-04-06 12:00:00,2.325,1.7766666666666666,2.5366666666666666,2.5300000000000002
2025-04-06 13:00:00,1.1716666666666666,0.76,1.12,1.1616666666666666
2025-04-06 14:00:00,1.155,0.6166666666666667,0.8683333333333334,1.3233333333333335
2025-04-06 15:00:00,0.8350000000000001,0.4483333333333333,0.7966666666666666,0.8366666666666667
2025-04-06 16:00:00,0.7683333333333333,0.365,0.7899999999999999,0.86
2025-04-06 17:00:00,0.8416666666666667,0.33666666666666667,0.5549999999999999,0.7183333333333334
2025-04-06 18:00:00,0.9033333333333334,0.2733333333333334,0.5683333333333334,0.6283333333333334
2025-04-06 19:00:00,1.0283333333333333,0.25166666666666665,0.6116666666666666,0.77
2025-04-06 20:00:00,1.3516666666666666,0.9166666666666666,0.715,0.6716666666666666
2025-04-06 21:00:00,0.8966666666666666,0.6766666666666666,0.55,0.93
2025-04-06 22:00:00,1.1216666666666666,0.6766666666666666,0.7833333333333333,1.0233333333333332
2025-04-06 23:00:00,1.5066666666666668,0.895,0.78,1.0050000000000001
2025-04-07 00:00:00,1.6633333333333333,1.0616666666666668,0.865,1.165
2025-04-07 01:00:00,1.5133333333333332,1.005,1.0383333333333333,1.23
2025-04-07 02:00:00,1.5333333333333334,1.1116666666666668,1.0733333333333335,1.1283333333333334
2025-04-07 03:00:00,1.8016666666666665,1.4666666666666666,1.2583333333333333,1.8133333333333332
2025-04-07 04:00:00,1.9933333333333332,1.9316666666666669,1.465,1.7233333333333334
2025-04-07 05:00:00,2.54,1.9216666666666666,1.9233333333333333,1.6266666666666667
2025-04-07 06:00:00,2.3366666666666664,1.8716666666666666,2.111666666666667,2.36
2025-04-07 07:00:00,2.185,1.7866666666666666,1.925,2.03
2025-04-07 08:00:00,2.0633333333333335,1.6533333333333333,1.835,1.7266666666666666
2025-04-07 09:00:00,2.3883333333333336,1.6183333333333332,2.2133333333333334,2.5966666666666667
2025-04-07 10:00:00,1.9783333333333333,1.3966666666666667,1.8966666666666667,2.2266666666666666
2025-04-07 11:00:00,1.1583333333333334,1.1683333333333332,1.4566666666666668,1.7416666666666667
2025-04-07 12:00:00,1.3166666666666667,0.7416666666666667,0.6816666666666666,1.0433333333333334
2025-04-07 13:00:00,0.435,0.19166666666666668,0.38,0.25833333333333336
2025-04-07 14:00:00,0.455,0.45,0.38666666666666666,0.23166666666666666
2025-04-07 15:00:00,0.8416666666666667,0.15166666666666667,0.47,0.40166666666666667
2025-04-07 16:00:00,0.7416666666666667,0.4983333333333333,0.39166666666666666,0.4516666666666667
2025-04-07 17:00:00,0.795,0.18833333333333332,0.5816666666666667,0.4166666666666667
2025-04-07 18:00:00,1.1433333333333335,0.025,0.525,0.4983333333333333
2025-04-07 19:00:00,1.2183333333333333,0.3016666666666667,0.475,0.5033333333333333
2025-04-07 20:00:00,1.1566666666666667,0.41833333333333333,0.445,0.6516666666666667
2025-04-07 21:00:00,1.4283333333333335,0.44333333333333336,0.48000000000000004,0.765
2025-04-07 22:00:00,1.5483333333333333,0.145,0.2833333333333333,0.5266666666666667
2025-04-07 23:00:00,1.4233333333333333,0.255,0.2833333333333333,0.6666666666666666
2025-04-08 00:00:00,1.725,0.4166666666666667,0.5133333333333333,0.7100000000000001
2025-04-08 01:00:00,1.7633333333333332,1.0816666666666668,1.0366666666666666,0.7933333333333333
2025-04-08 02:00:00,1.8866666666666667,1.885,1.8066666666666669,2.216666666666667
2025-04-08 03:00:00,2.4016666666666664,2.131666666666667,2.2266666666666666,2.3266666666666667
2025-04-08 04:00:00,2.4016666666666664,2.33,2.1633333333333336,2.4233333333333333
2025-04-08 05:00:00,2.5416666666666665,2.2150000000000003,3.003333333333333,2.9266666666666667
2025-04-08 06:00:00,2.67,2.6383333333333336,2.6616666666666666,2.6783333333333332
2025-04-08 07:00:00,2.9383333333333335,2.3983333333333334,2.5683333333333334,2.8466666666666667
2025-04-08 08:00:00,2.628333333333333,2.2483333333333335,2.9316666666666666,2.5716666666666668
2025-04-08 09:00:00,2.5733333333333333,2.3366666666666664,2.3883333333333336,2.605
2025-04-08 10:00:00,3.0083333333333333,2.2199999999999998,2.566666666666667,2.4699999999999998
2025-04-08 11:00:00,1.6216666666666666,1.2283333333333333,1.615,1.7133333333333334
2025-04-08 12:00:00,0.995,0.7899999999999999,0.9166666666666666,0.8816666666666666
2025-04-08 13:00:00,1.165,0.065,0.785,0.4983333333333333
2025-04-08 14:00:00,1.1233333333333335,0.15166666666666667,0.5283333333333333,0.0
2025-04-08 15:00:00,1.1483333333333334,0.0,0.006666666666666667,0.0
2025-04-08 16:00:00,0.8933333333333333,0.0,0.16,0.0
2025-04-08 17:00:00,1.18,0.0,0.16333333333333336,0.0
2025-04-08 18:00:00,1.3299999999999998,0.0,0.12166666666666666,0.0
2025-04-08 19:00:00,0.35,0.0,0.38666666666666666,0.0
2025-04-08 20:00:00,0.3566666666666667,0.0,0.20666666666666667,0.0
2025-04-08 21:00:00,0.12333333333333334,0.0,0.08666666666666667,0.0
2025-04-08 22:00:00,0.24833333333333335,0.0,0.28833333333333333,0.0
2025-04-08 23:00:00,0.17833333333333332,0.029999999999999995,0.35833333333333334,0.13333333333333333
2025-04-09 00:00:00,0.3733333333333333,0.31333333333333335,0.755,0.505
2025-04-09 01:00:00,0.6866666666666668,0.045,0.4216666666666667,0.17333333333333334
2025-04-09 02:00:00,0.6016666666666667,0.28,0.4316666666666667,0.3416666666666667
2025-04-09 03:00:00,0.6366666666666667,0.15833333333333333,0.43666666666666665,0.4583333333333333
2025-04-09 04:00:00,1.0783333333333334,0.2833333333333333,0.2866666666666667,0.87
2025-04-09 05:00:00,1.0816666666666668,0.8833333333333333,0.66,0.8566666666666667
2025-04-09 06:00:00,0.6233333333333333,0.8316666666666667,0.8716666666666666,1.0333333333333334
2025-04-09 07:00:00,1.38,1.2783333333333333,0.815,1.4533333333333334
2025-04-09 08:00:00,2.728333333333333,2.42,1.5283333333333333,1.9383333333333332
2025-04-09 09:00:00,2.1550000000000002,3.075,1.3233333333333335,1.7816666666666667
2025-04-09 10:00:00,2.7583333333333333,2.3583333333333334,1.4816666666666667,2.091666666666667
2025-04-09 11:00:00,2.15,1.6283333333333334,1.1766666666666665,1.6133333333333333
2025-04-09 12:00:00,1.9283333333333335,1.02,1.2533333333333334,1.8166666666666667
2025-04-09 13:00:00,1.47,0.9933333333333334,0.6766666666666666,1.2833333333333334
2025-04-09 14:00:00,1.5483333333333333,1.29,0.65,1.3599999999999999
2025-04-09 15:00:00,1.555,1.1783333333333335,0.7233333333333333,1.5233333333333334
2025-04-09 16:00:00,2.0633333333333335,0.9450000000000001,0.9,1.6700000000000002
2025-04-09 17:00:00,2.4949999999999997,1.4266666666666665,1.7950000000000002,2.2266666666666666
2025-04-09 18:00:00,2.7199999999999998,1.95,2.4433333333333334,2.368333333333333
2025-04-09 19:00:00,1.9733333333333332,1.2966666666666666,2.0516666666666667,1.9816666666666667
2025-04-09 20:00:00,1.8583333333333334,0.9800000000000001,1.6099999999999999,2.0083333333333333
2025-04-09 21:00:00,1.8599999999999999,1.2650000000000001,1.8616666666666668,2.086666666666667
2025-04-09 22:00:00,2.006666666666667,1.21,1.5983333333333334,2.14
2025-04-09 23:00:00,1.895,1.0033333333333334,1.4,2.1983333333333333
2025-04-10 00:00:00,1.6400000000000001,1.1133333333333333,1.2383333333333333,1.8283333333333334
2025-04-10 01:00:00,1.9016666666666668,1.4333333333333333,1.7133333333333334,2.243333333333333
2025-04-10 02:00:00,2.265,1.7166666666666666,2.058333333333333,2.64
2025-04-10 03:00:00,2.51,1.8916666666666666,2.015,2.64
2025-04-10 04:00:00,2.9650000000000003,2.0233333333333334,2.325,2.32
2025-04-10 05:00:00,2.935,2.356666666666667,2.2066666666666666,2.4483333333333333
2025-04-10 06:00:00,3.246666666666667,2.2633333333333336,2.3183333333333334,2.4050000000000002
2025-04-10 07:00:00,3.32,2.645,2.415,2.658333333333333
2025-04-10 08:00:00,3.3633333333333337,2.76,2.4516666666666667,2.99
2025-04-10 09:00:00,3.485,2.4866666666666664,2.18,2.878333333333333
2025-04-10 10:00:00,3.1633333333333336,1.9183333333333332,2.101666666666667,2.5233333333333334
2025-04-10 11:00:00,3.1133333333333337,1.995,1.8883333333333332,2.455
2025-04-10 12:00:00,2.3800000000000003,1.5483333333333333,1.2733333333333334,1.57
2025-04-10 13:00:00,1.63,1.4233333333333333,1.0116666666666667,0.8966666666666667
2025-04-10 14:00:00,1.5216666666666667,1.4416666666666667,1.3683333333333332,0.67
2025-04-10 15:00:00,2.091666666666667,1.8866666666666667,1.0883333333333334,0.6649999999999999
2025-04-10 16:00:00,2.5716666666666668,2.7933333333333334,1.4933333333333332,0.9800000000000001
2025-04-10 17:00:00,2.9099999999999997,3.375,1.725,1.5466666666666666
2025-04-10 18:00:00,2.83,3.67,1.925,1.7049999999999998
2025-04-10 19:00:00,3.125,4.6033333333333335,2.4866666666666664,1.65
2025-04-10 20:00:00,3.3800000000000003,4.864999999999999,2.6666666666666665,2.0883333333333334
2025-04-10 21:00:00,3.6300000000000003,4.48,2.771666666666667,2.825
2025-04-10 22:00:00,3.9516666666666667,3.395,2.621666666666667,3.271666666666667
2025-04-10 23:00:00,3.421666666666667,2.628333333333333,2.8033333333333332,3.433333333333333
2025-04-11 00:00:00,3.753333333333333,2.731666666666667,2.4683333333333333,2.3183333333333334
2025-04-11 01:00:00,3.2,2.4949999999999997,2.19,1.9216666666666666
2025-04-11 02:00:00,2.75,2.7233333333333336,2.19,2.17
2025-04-11 03:00:00,3.105,3.1633333333333336,2.12,2.335
2025-04-11 04:00:00,3.3400000000000003,3.566666666666667,2.6766666666666667,2.9383333333333335
2025-04-11 05:00:00,3.3483333333333336,4.016666666666667,2.4833333333333334,3.0300000000000002
2025-04-11 06:00:00,3.2199999999999998,2.9,2.0816666666666666,2.45
2025-04-11 07:00:00,3.475,2.283333333333333,2.518333333333333,2.5966666666666667
2025-04-11 08:00:00,3.256666666666667,2.0466666666666664,2.091666666666667,2.5316666666666667
2025-04-11 09:00:00,3.3183333333333334,2.295,2.7216666666666667,3.121666666666667
2025-04-11 10:00:00,2.175,1.28,1.845,2.07
2025-04-11 11:00:00,1.16,0.9166666666666666,0.9016666666666667,1.16
2025-04-11 12:00:00,0.43833333333333335,0.34833333333333333,0.52,0.36000000000000004
2025-04-11 13:00:00,0.5116666666666666,0.13,0.4166666666666667,0.8233333333333334
2025-04-11 14:00:00,0.6666666666666666,0.0,0.24833333333333335,0.25166666666666665
2025-04-11 15:00:00,0.7166666666666667,0.0,0.3466666666666667,0.08166666666666668
2025-04-11 16:00:00,0.44333333333333336,0.025,0.5083333333333333,0.44166666666666665
2025-04-11 17:00:00,0.19833333333333333,0.145,0.7366666666666667,0.06166666666666667
2025-04-11 18:00:00,0.5383333333333333,0.5333333333333333,0.33,0.145
2025-04-11 19:00:00,0.31166666666666665,0.385,0.23,0.023333333333333334
2025-04-11 20:00:00,0.1716666666666667,0.006666666666666667,0.28,0.06333333333333334
2025-04-11 21:00:00,0.425,0.14500000000000002,0.03666666666666667,0.0
2025-04-11 22:00:00,0.7266666666666667,0.0,0.0,0.0
2025-04-11 23:00:00,0.6016666666666667,0.0,0.0,0.27666666666666667
2025-04-12 00:00:00,0.64,0.0,0.20666666666666667,0.3383333333333333
2025-04-12 01:00:00,0.8300000000000001,1.0733333333333335,1.2650000000000001,0.5916666666666667
2025-04-12 02:00:00,1.395,1.5366666666666666,1.3299999999999998,1.2166666666666666
2025-04-12 03:00:00,1.6733333333333333,1.9233333333333333,1.9016666666666666,1.5
2025-04-12 04:00:00,2.02,2.0283333333333333,2.14,1.5716666666666665
2025-04-12 05:00:00,2.3633333333333337,2.566666666666667,2.4466666666666668,1.7633333333333332
2025-04-12 06:00:00,2.0733333333333333,2.58,1.9166666666666667,1.5483333333333333
2025-04-12 07:00:00,1.3966666666666667,1.5383333333333333,1.5233333333333334,1.465
2025-04-12 08:00:00,1.3916666666666666,1.3383333333333334,1.3466666666666667,1.3883333333333332
2025-04-12 09:00:00,1.1016666666666666,1.1716666666666666,1.37,1.0066666666666666
2025-04-12 10:00:00,0.865,0.7799999999999999,0.5416666666666666,1.0466666666666666
2025-04-12 11:00:00,0.5950000000000001,0.3716666666666667,0.3766666666666667,0.9333333333333333
2025-04-12 12:00:00,0.24000000000000002,0.0,0.05999999999999999,0.42
2025-04-12 13:00:00,0.12666666666666665,0.22333333333333333,0.42833333333333334,0.6566666666666666
2025-04-12 14:00:00,1.3816666666666668,0.5216666666666667,0.30333333333333334,1.29
2025-04-12 15:00:00,1.8816666666666668,0.6166666666666667,0.013333333333333334,1.02
2025-04-12 16:00:00,2.135,0.66,0.0,0.86
2025-04-12 17:00:00,2.1533333333333333,0.6266666666666667,0.17833333333333332,1.3316666666666668
2025-04-12 18:00:00,2.1166666666666667,0.33166666666666667,0.155,1.9866666666666668
2025-04-12 19:00:00,2.268333333333333,0.44333333333333336,0.12166666666666667,1.2983333333333333
2025-04-12 20:00:00,2.0933333333333333,0.5216666666666667,0.03333333333333333,1.1766666666666667
2025-04-12 21:00:00,1.6333333333333333,0.5883333333333333,0.12833333333333333,0.7966666666666667
2025-04-12 22:00:00,1.79,1.125,0.32166666666666666,1.1366666666666667
2025-04-12 23:00:00,2.4433333333333334,0.785,0.245,0.7116666666666667
2025-04-13 00:00:00,2.3616666666666664,0.9383333333333332,0.305,1.53
2025-04-13 01:00:00,2.455,0.9033333333333334,0.7899999999999999,2.746666666666667
2025-04-13 02:00:00,2.8466666666666667,0.6383333333333333,1.4183333333333334,2.518333333333333
2025-04-13 03:00:00,2.9983333333333335,0.865,1.965,2.9716666666666667
2025-04-13 04:00:00,2.9016666666666664,1.2650000000000001,2.0216666666666665,3.2449999999999997
2025-04-13 05:00:00,2.878333333333333,1.0416666666666667,2.578333333333333,3.0366666666666666
2025-04-13 06:00:00,2.6816666666666666,1.2166666666666666,2.2483333333333335,2.9099999999999997
2025-04-13 07:00:00,2.3449999999999998,1.865,2.603333333333333,2.9366666666666665
2025-04-13 08:00:00,2.591666666666667,0.9883333333333334,2.2216666666666667,2.815
2025-04-13 09:00:00,2.591666666666667,0.865,2.171666666666667,3.091666666666667
2025-04-13 10:00:00,2.145,0.92,1.8466666666666667,2.0100000000000002
2025-04-13 11:00:00,1.8733333333333335,0.5583333333333333,2.0,1.895
2025-04-13 12:00:00,1.9133333333333333,0.5516666666666666,2.3666666666666667,2.1383333333333336
2025-04-13 13:00:00,2.135,0.61,1.8583333333333334,2.045
2025-04-13 14:00:00,1.55,0.46166666666666667,1.1916666666666667,1.0716666666666665
2025-04-13 15:00:00,1.0733333333333335,0.38,1.3483333333333334,0.985
2025-04-13 16:00:00,0.9149999999999999,0.6366666666666667,1.5666666666666667,1.3066666666666669
2025-04-13 17:00:00,0.9416666666666667,0.8716666666666666,1.4383333333333332,1.4333333333333333
2025-04-13 18:00:00,1.105,1.0333333333333334,1.3016666666666665,0.9483333333333334
2025-04-13 19:00:00,0.8266666666666667,0.5433333333333333,0.39333333333333337,1.1383333333333332
2025-04-13 20:00:00,0.84,0.3283333333333333,0.165,0.5233333333333333
2025-04-13 21:00:00,0.46499999999999997,0.0,0.0,0.0
2025-04-13 22:00:00,0.8916666666666667,0.0,0.0,0.5266666666666667
2025-04-13 23:00:00,0.6433333333333333,0.0,0.15333333333333332,0.05666666666666667
2025-04-14 00:00:00,0.5566666666666666,0.0,0.18833333333333335,0.2916666666666667
2025-04-14 01:00:00,0.875,0.3783333333333333,0.7066666666666667,0.4633333333333333
2025-04-14 02:00:00,1.075,0.9666666666666667,1.62,0.9133333333333333
2025-04-14 03:00:00,1.2533333333333334,0.94,1.52,1.3466666666666667
2025-04-14 04:00:00,1.7051724137931035,1.0344827586206897,1.5810344827586207,1.3103448275862069
2025-04-14 05:00:00,2.07,2.1266666666666665,1.82,1.3150000000000002
2025-04-14 06:00:00,1.8916666666666666,2.1033333333333335,1.7733333333333334,1.5116666666666667
2025-04-14 07:00:00,1.3783333333333334,1.4516666666666667,1.84,1.5133333333333332
2025-04-14 08:00:00,1.7316666666666667,1.79,1.4416666666666667,1.4883333333333333
2025-04-14 09:00:00,1.6916666666666667,1.4466666666666665,1.0033333333333334,1.2916666666666667
2025-04-14 10:00:00,0.9233333333333333,0.7483333333333333,0.7216666666666666,0.9450000000000001
2025-04-14 11:00:00,0.9716666666666666,0.5633333333333334,0.7433333333333334,0.42
2025-04-14 12:00:00,0.78,0.48000000000000004,0.6933333333333334,0.26166666666666666
2025-04-14 13:00:00,0.8316666666666667,0.42833333333333334,0.615,0.0
2025-04-14 14:00:00,0.6816666666666666,1.0033333333333334,0.9783333333333334,0.1
2025-04-14 15:00:00,0.16333333333333336,1.15,1.0916666666666666,0.4716666666666667
2025-04-14 16:00:00,0.105,1.125,1.125,0.325
2025-04-14 17:00:00,0.8733333333333333,0.7266666666666667,0.64,0.9166666666666666
2025-04-14 18:00:00,0.89,0.6716666666666666,1.0033333333333334,0.7566666666666666
2025-04-14 19:00:00,0.7916666666666666,0.75,1.145,0.895
2025-04-14 20:00:00,0.855,0.6566666666666666,0.6766666666666666,0.8550000000000001
2025-04-14 21:00:00,0.4266666666666667,0.7683333333333333,1.0366666666666666,0.64
2025-04-14 22:00:00,0.43666666666666665,1.3533333333333333,1.3299999999999998,0.5516666666666666
2025-04-14 23:00:00,0.6066666666666667,1.0066666666666666,0.8066666666666666,0.365
2025-04-15 00:00:00,0.9983333333333333,1.1066666666666667,0.9933333333333334,0.995
2025-04-15 01:00:00,1.5150000000000001,1.4083333333333334,1.1433333333333333,1.3383333333333334
2025-04-15 02:00:00,2.256666666666667,1.71,1.3033333333333335,1.7650000000000001
2025-04-15 03:00:00,1.9566666666666666,2.0433333333333334,1.6566666666666667,1.6966666666666665
2025-04-15 04:00:00,2.6633333333333336,2.2133333333333334,1.405,2.485
2025-04-15 05:00:00,2.95,1.9666666666666666,1.2283333333333333,2.853333333333333
2025-04-15 06:00:00,2.3733333333333335,1.99,0.85,3.4466666666666668
2025-04-15 07:00:00,3.3766666666666665,1.6216666666666666,0.645,3.46
2025-04-15 08:00:00,3.115,1.5416666666666667,0.8,3.7866666666666666
2025-04-15 09:00:00,2.381666666666667,0.505,0.9,2.805
2025-04-15 10:00:00,3.04,0.8283333333333334,0.5683333333333334,3.2783333333333333
2025-04-15 11:00:00,3.8699999999999997,1.3033333333333335,0.9666666666666667,4.03
2025-04-15 12:00:00,2.985,1.085,0.575,3.4066666666666667
2025-04-15 13:00:00,2.146666666666667,0.9216666666666667,0.23666666666666666,2.0566666666666666
2025-04-15 14:00:00,1.6933333333333331,0.8016666666666666,0.4666666666666667,1.3583333333333334
2025-04-15 15:00:00,1.6483333333333334,0.685,0.31,1.095
2025-04-15 16:00:00,1.5833333333333333,0.75,0.455,1.0733333333333335
2025-04-15 17:00:00,1.9483333333333335,0.6683333333333333,0.155,1.1
2025-04-15 18:00:00,1.7883333333333333,0.57,0.0,0.92
2025-04-15 19:00:00,1.3666666666666667,0.2866666666666667,0.19833333333333333,1.05
2025-04-15 20:00:00,1.18,0.0,0.8866666666666666,0.65
2025-04-15 21:00:00,1.1083333333333334,0.0,1.0766666666666667,1.47
2025-04-15 22:00:00,1.265,0.0,1.4666666666666666,1.0433333333333334
2025-04-15 23:00:00,1.1416666666666666,0.13,1.79,1.1416666666666666
2025-04-16 00:00:00,1.0833333333333333,0.43166666666666664,1.29,1.0533333333333335
2025-04-16 01:00:00,1.0683333333333331,0.98,1.3283333333333334,1.2950000000000002
2025-04-16 02:00:00,1.6916666666666667,1.8933333333333333,1.6333333333333333,1.1666666666666667
2025-04-16 03:00:00,1.3116666666666668,1.2233333333333334,1.4316666666666669,1.72
2025-04-16 04:00:00,1.525,1.22,1.09,1.6783333333333335
