Time,Wind M14,Wind M28,Wind M44,Wind M59,Wind M80,Wind M91
2025-04-06 23:00:00,0.11316999999999999,0.0,0.19574,0.0,0.0,0.0
2025-04-07 00:00:00,0.44077333333333335,0.0,0.0,0.0,0.0,0.0
2025-04-07 01:00:00,0.3242566666666667,0.011256666666666667,0.7288233333333333,0.0,0.4781533333333333,0.0
2025-04-07 02:00:00,0.36945666666666666,0.10879,1.9516666666666667,0.0,2.1486666666666663,0.0
2025-04-07 03:00:00,0.6628666666666666,0.0,1.7165,0.0,3.3310000000000004,0.0
2025-04-07 04:00:00,1.0986166666666668,0.02845666666666667,2.640833333333333,0.0,3.7246666666666663,0.0
2025-04-07 05:00:00,1.6145,0.19159,2.8208333333333333,0.0,6.630833333333333,0.0
2025-04-07 06:00:00,1.7468333333333335,0.17379166666666668,3.343166666666667,0.0,7.387333333333333,0.0
2025-04-07 07:00:00,1.4586666666666666,0.33376833333333333,3.7308333333333334,0.0,5.9865,0.0
2025-04-07 08:00:00,2.0516666666666667,0.12004666666666666,3.9926666666666666,0.0,5.905666666666666,0.0
2025-04-07 09:00:00,1.361,0.2982383333333333,3.4986666666666664,0.0,8.144833333333333,0.0
2025-04-07 10:00:00,1.3321666666666667,0.08907333333333334,3.988,0.0,7.4815,0.0
2025-04-07 11:00:00,2.14,0.22451333333333334,2.9006666666666665,0.0,7.715,0.0
2025-04-07 12:00:00,1.0113666666666667,0.07252333333333333,2.4896666666666665,0.0,3.6453333333333333,0.0
2025-04-07 13:00:00,0.525,0.0,1.2009166666666669,0.0,4.2218333333333335,0.0
2025-04-07 14:00:00,0.46158333333333335,0.0,0.8363499999999999,0.0,3.7038333333333333,0.0
2025-04-07 15:00:00,0.14235666666666666,0.0,0.4081066666666667,0.0,1.31625,0.0
2025-04-07 16:00:00,0.236315,0.0,0.65545,0.0,0.12409,0.0
2025-04-07 17:00:00,0.32532333333333335,0.0,0.6212333333333333,0.0,0.0,0.0
2025-04-07 18:00:00,0.11504666666666667,0.0,0.3001566666666667,0.0,0.0,0.0
2025-04-07 19:00:00,0.0,0.0,0.21796333333333334,0.0,0.0,0.0
2025-04-07 20:00:00,0.33722,0.0,0.13295666666666667,0.0,0.0,0.0
2025-04-07 21:00:00,0.4635433333333333,0.0,0.0,0.0,0.08109999999999999,0.0
2025-04-07 22:00:00,0.2525233333333333,0.0,0.0018766666666666667,0.0,1.46825,0.0
2025-04-07 23:00:00,0.0,0.0,0.3048533333333333,0.0,1.1567166666666668,0.0
2025-04-08 00:00:00,0.38329166666666664,0.0,0.0,0.0,0.22610666666666665,0.0
2025-04-08 01:00:00,0.29055,0.0,0.0,0.0,1.0690733333333333,0.0
2025-04-08 02:00:00,0.0052116666666666665,0.4113266666666667,0.0,0.0,0.0,0.0
2025-04-08 03:00:00,0.26077833333333333,0.18441333333333335,0.21363666666666664,0.0,0.41263,0.0
2025-04-08 04:00:00,0.5660000000000001,0.024390000000000002,0.5554333333333333,0.0,2.596166666666667,0.0
2025-04-08 05:00:00,0.96445,0.0,0.8385666666666667,0.0,2.33605,0.0
2025-04-08 06:00:00,0.9716166666666666,0.01875,0.85825,0.0,2.61565,0.0
2025-04-08 07:00:00,0.9067333333333334,0.8183666666666667,0.87805,0.0,1.8088000000000002,0.0
2025-04-08 08:00:00,0.9905833333333334,0.08939000000000001,1.651166666666667,0.40007000000000004,4.573666666666667,0.0
2025-04-08 09:00:00,2.0140666666666664,0.0,1.1764000000000001,1.1365333333333334,3.4146666666666667,0.0
2025-04-08 10:00:00,2.7031666666666667,0.0,1.0552666666666668,1.2842500000000001,3.6783333333333332,0.0
2025-04-08 11:00:00,1.837,0.0012500000000000002,1.5716833333333333,1.2913333333333334,3.308666666666667,0.0
2025-04-08 12:00:00,2.0885000000000002,0.14543999999999999,1.0494166666666667,0.9196500000000001,2.8132500000000005,0.0
2025-04-08 13:00:00,2.245833333333333,0.0,0.62295,0.27266666666666667,1.6691566666666666,0.0
2025-04-08 14:00:00,3.6141666666666667,0.0,1.1123,0.9019166666666667,0.0,0.0
2025-04-08 15:00:00,2.3996666666666666,0.0,1.4428333333333334,1.2182666666666668,0.07073333333333333,0.0
2025-04-08 16:00:00,1.9908333333333335,0.0,0.9414333333333332,1.1692,0.5900333333333333,0.0
2025-04-08 17:00:00,0.38213,0.0,0.8277333333333333,0.8802833333333333,0.14442333333333332,0.0
2025-04-08 18:00:00,0.5938833333333334,0.0,0.5845833333333333,0.8466666666666666,0.0,0.0
2025-04-08 19:00:00,0.8488833333333333,0.0,0.13410666666666668,0.8679833333333333,0.0,0.0
2025-04-08 20:00:00,0.15775,0.0,1.1580833333333334,1.07115,0.17666666666666667,0.0
2025-04-08 21:00:00,0.4995833333333334,0.0,1.5390000000000001,1.2548833333333334,0.7080666666666667,0.0
2025-04-08 22:00:00,0.36110000000000003,0.0,1.4016666666666666,1.2029166666666666,0.5200466666666667,0.0
2025-04-08 23:00:00,0.7029833333333334,0.0,1.724,1.2704166666666665,1.5461,0.0
2025-04-09 00:00:00,0.8551833333333333,0.0,1.1376166666666667,1.2075,0.884755,0.0
2025-04-09 01:00:00,0.6405833333333334,0.0,1.544,1.6119999999999999,1.5226,0.0
2025-04-09 02:00:00,0.7289333333333333,0.0,1.415,1.4685,1.0240483333333334,0.0
2025-04-09 03:00:00,1.0322,0.0,1.6211666666666666,1.6804999999999999,2.099333333333333,0.0
2025-04-09 04:00:00,1.3605833333333335,0.12135666666666665,1.9335,1.9576666666666669,2.1055,2.12235
2025-04-09 05:00:00,1.1987666666666668,0.24180333333333334,2.5356666666666663,2.3156666666666665,2.8573333333333335,3.633666666666667
2025-04-09 06:00:00,0.8387666666666667,0.0018766666666666667,2.8288333333333333,3.008,3.2746666666666666,4.3020000000000005
2025-04-09 07:00:00,2.7544166666666663,0.28707333333333335,2.8623333333333334,2.6694999999999998,3.917666666666667,4.579166666666667
2025-04-09 08:00:00,2.988,0.00469,3.494666666666667,2.8318333333333334,4.2604999999999995,5.400166666666666
2025-04-09 09:00:00,3.429333333333333,0.0,3.3386666666666667,2.6838333333333333,4.7565,5.8998333333333335
2025-04-09 10:00:00,4.2843333333333335,0.0,3.2605,2.924,5.0905000000000005,6.461666666666667
2025-04-09 11:00:00,3.680333333333333,0.0,3.1125,2.614833333333333,4.7508333333333335,6.5915
2025-04-09 12:00:00,3.5226666666666664,0.0,3.4671666666666665,2.5265,4.4623333333333335,6.065166666666667
2025-04-09 13:00:00,3.2319999999999998,0.0,2.1868333333333334,2.051,4.3935,5.0635
2025-04-09 14:00:00,3.4613333333333336,0.0,1.7443333333333333,1.6771666666666667,3.4373333333333336,4.510166666666667
2025-04-09 15:00:00,3.4241666666666664,0.0,2.3680000000000003,1.9468333333333334,3.9023333333333334,5.559333333333333
2025-04-09 16:00:00,2.8689999999999998,0.0,1.9015,1.6695,3.6854999999999998,4.424666666666667
2025-04-09 17:00:00,3.240333333333333,0.0,1.3508333333333333,1.7921666666666667,3.4888333333333335,4.356333333333334
2025-04-09 18:00:00,2.6401666666666666,0.0,1.37295,1.5731666666666666,2.7141666666666664,3.6365
2025-04-09 19:00:00,2.5588333333333333,0.0,0.9810166666666666,1.2223333333333335,2.311,2.9491666666666663
2025-04-09 20:00:00,1.7482166666666668,0.0,1.1497,1.193,2.0883333333333334,2.8868333333333336
2025-04-09 21:00:00,0.8899666666666667,0.0,0.7640499999999999,1.0114333333333334,1.6686666666666667,2.4488333333333334
2025-04-09 22:00:00,1.5710000000000002,0.0,0.6978833333333333,1.0379833333333333,2.3569999999999998,2.6353333333333335
2025-04-09 23:00:00,1.1259166666666667,0.0,0.71285,0.75335,1.7205000000000001,1.8706666666666665
2025-04-10 00:00:00,0.9420166666666667,0.0,0.6420399999999999,0.9633333333333333,1.207,1.7348833333333333
2025-04-10 01:00:00,1.8185,0.13966666666666666,0.6307333333333334,0.9413,1.6146333333333334,1.7295
2025-04-10 02:00:00,1.9486666666666668,1.1674499999999999,1.2326166666666665,1.0703500000000001,2.1518333333333333,2.1003333333333334
2025-04-10 03:00:00,2.6846666666666668,2.3459999999999996,0.5368466666666667,1.5146000000000002,2.115,2.5483333333333333
2025-04-10 04:00:00,2.6886666666666668,2.786,0.7508433333333334,1.6956666666666667,2.316666666666667,2.992166666666667
2025-04-10 05:00:00,3.594333333333333,3.4536666666666664,2.5301666666666667,1.9933333333333332,2.7968333333333333,3.8506666666666667
2025-04-10 06:00:00,4.127833333333333,4.226833333333333,2.684833333333333,2.4114999999999998,3.7886666666666664,4.376666666666667
2025-04-10 07:00:00,4.411333333333333,5.229833333333334,2.964,3.0698333333333334,4.168833333333334,5.325666666666667
2025-04-10 08:00:00,4.5840000000000005,5.303833333333333,3.1540000000000004,3.0361666666666665,4.328333333333333,5.556
2025-04-10 09:00:00,5.2445,5.696166666666667,3.5478333333333336,2.8935000000000004,4.6665,5.755166666666667
2025-04-10 10:00:00,5.364166666666667,5.841666666666667,3.5861666666666663,3.1123333333333334,4.601833333333333,6.342
2025-04-10 11:00:00,5.688666666666666,6.644,3.4701666666666666,3.2916666666666665,5.1415,6.383166666666667
2025-04-10 12:00:00,6.1594999999999995,6.498166666666666,3.445,3.193,6.011166666666667,7.328333333333333
2025-04-10 13:00:00,6.6418333333333335,6.7715000000000005,3.2081666666666666,2.970833333333333,6.296833333333334,7.2283333333333335
2025-04-10 14:00:00,6.664,7.73,3.8995,3.5005,7.464833333333333,7.4935
2025-04-10 15:00:00,5.482333333333333,7.509666666666666,3.4155,3.179666666666667,5.8315,7.694333333333334
2025-04-10 16:00:00,6.805666666666666,7.481,4.6578333333333335,3.6300000000000003,7.009333333333333,7.827333333333333
2025-04-10 17:00:00,6.8375,11.993333333333334,3.9363333333333332,3.466833333333333,6.5385,8.836500000000001
2025-04-10 18:00:00,6.4525,8.092,4.1255,4.066,7.665666666666667,8.687333333333333
2025-04-10 19:00:00,6.577166666666667,8.230833333333333,3.715333333333333,3.8121666666666667,6.385000000000001,8.487
2025-04-10 20:00:00,6.783833333333333,8.530666666666667,4.308166666666667,3.9746666666666663,7.450833333333334,8.422833333333333
2025-04-10 21:00:00,6.540666666666667,9.312000000000001,4.024333333333334,3.784666666666667,6.911166666666667,8.318333333333333
2025-04-10 22:00:00,7.328166666666666,9.0735,4.268,3.7426666666666666,6.744666666666666,8.832500000000001
2025-04-10 23:00:00,6.781166666666667,7.7205,4.1635,4.177666666666666,7.388000000000001,8.864666666666666
2025-04-11 00:00:00,6.440333333333333,8.080333333333334,4.009833333333334,3.7376666666666667,6.033166666666667,6.758333333333334
2025-04-11 01:00:00,6.1433333333333335,6.935833333333333,3.637,3.4411666666666667,5.647333333333333,7.023166666666667
2025-04-11 02:00:00,5.864833333333333,6.0385,3.0516666666666667,3.3011666666666666,5.529833333333333,6.786666666666666
2025-04-11 03:00:00,6.112,6.255666666666667,3.5008333333333335,2.9728333333333334,5.407666666666667,6.493666666666667
2025-04-11 04:00:00,6.570166666666666,7.3175,4.1875,3.177,6.238,7.4355
2025-04-11 05:00:00,7.422333333333333,8.490333333333334,4.717666666666667,4.223166666666667,6.570333333333334,8.235666666666667
2025-04-11 06:00:00,8.101,11.672833333333333,4.708833333333333,3.9618333333333333,7.731,9.204833333333333
2025-04-11 07:00:00,7.138999999999999,8.443,4.404,3.9495,7.140166666666667,8.346166666666667
2025-04-11 08:00:00,6.331,8.605666666666668,4.524666666666667,3.8016666666666667,7.1395,8.489666666666666
2025-04-11 09:00:00,6.155333333333333,7.742,4.301,4.275833333333334,6.630166666666667,8.740166666666665
2025-04-11 10:00:00,5.057,6.445833333333334,3.507833333333333,3.3426666666666667,6.479166666666667,8.201166666666667
2025-04-11 11:00:00,4.439666666666667,6.882499999999999,3.556166666666667,3.0091666666666668,5.415333333333334,6.630333333333334
2025-04-11 12:00:00,3.8314999999999997,5.171166666666666,3.3386666666666667,2.9473333333333334,4.3293333333333335,5.907333333333333
2025-04-11 13:00:00,2.977333333333333,4.2603333333333335,2.591,2.2843333333333335,4.113833333333333,4.995666666666667
2025-04-11 14:00:00,2.816666666666667,4.3075,2.3373333333333335,2.0768333333333335,3.5015,4.876499999999999
2025-04-11 15:00:00,2.842,3.9069999999999996,2.1086666666666667,2.0785,3.0675000000000003,4.482333333333333
2025-04-11 16:00:00,3.4066666666666667,5.042166666666668,2.2041666666666666,2.1275,3.8296666666666668,5.3853333333333335
2025-04-11 17:00:00,3.287,4.848,2.547166666666667,2.5148333333333337,4.298,5.817833333333334
2025-04-11 18:00:00,2.7373333333333334,3.5796666666666668,2.2495,2.0668333333333333,3.615,5.572666666666667
2025-04-11 19:00:00,2.0683333333333334,3.1473333333333335,1.8236666666666668,1.526,2.509,3.4048333333333334
2025-04-11 20:00:00,1.6306666666666667,3.1319999999999997,1.3013333333333332,1.7659833333333335,2.7506666666666666,3.8855
2025-04-11 21:00:00,2.2595,2.8543333333333334,1.0279,1.0792833333333334,2.2306666666666666,2.884333333333333
2025-04-11 22:00:00,2.603,3.0959999999999996,1.4909999999999999,1.2383333333333333,2.259666666666667,2.8718333333333335
2025-04-11 23:00:00,2.3863333333333334,2.9313333333333333,1.6016666666666666,1.0306666666666666,1.988,2.3281666666666667
2025-04-12 00:00:00,2.3066666666666666,2.4935,1.5113333333333334,1.4789999999999999,1.921,2.164333333333333
2025-04-12 01:00:00,1.9956666666666665,2.083666666666667,1.3420166666666666,1.6413333333333333,2.4,2.234
2025-04-12 02:00:00,2.397,2.8808333333333334,1.9186666666666667,1.8536666666666666,2.4406666666666665,2.6988333333333334
2025-04-12 03:00:00,2.207666666666667,2.3800000000000003,1.8218333333333334,1.4002166666666667,2.1475,2.4568333333333334
2025-04-12 04:00:00,1.7008333333333332,1.7881,1.3744,1.4004666666666667,1.4513333333333334,1.6101666666666667
2025-04-12 05:00:00,1.4691666666666667,1.5530666666666666,1.1036499999999998,1.1618833333333332,1.0853333333333335,1.145
2025-04-12 06:00:00,1.0112833333333333,1.2330666666666665,1.2589166666666667,1.4315,1.0352666666666666,1.2277166666666666
2025-04-12 07:00:00,1.1592166666666666,1.668,1.1365166666666666,1.4903333333333333,1.3831,1.1484333333333334
2025-04-12 08:00:00,1.569,1.1115666666666668,0.9742833333333334,1.1333,1.0887666666666667,1.3108333333333335
2025-04-12 09:00:00,0.9625166666666666,0.5453833333333333,0.9521999999999999,1.1057666666666668,1.2552999999999999,0.9399333333333334
2025-04-12 10:00:00,1.562,0.9165,0.8157333333333334,1.1931,1.7008333333333332,1.3418333333333334
2025-04-12 11:00:00,2.0683333333333334,2.293,1.4723333333333335,1.4875,1.6486666666666667,1.9193333333333333
2025-04-12 12:00:00,1.7128333333333332,2.216333333333333,1.7551666666666668,1.1252666666666669,2.0974999999999997,2.7813333333333334
2025-04-12 13:00:00,2.6578333333333335,2.6241666666666665,0.8493833333333334,0.4637,2.3666666666666667,2.7991666666666664
2025-04-12 14:00:00,2.8271666666666664,2.951333333333333,0.7145833333333333,0.6242333333333333,2.49,3.116333333333333
2025-04-12 15:00:00,3.4551666666666665,3.0631666666666666,0.8128333333333334,0.52185,2.7816666666666667,3.689
2025-04-12 16:00:00,2.6858333333333335,2.7863333333333333,0.48625,0.4486833333333333,2.561,3.6719999999999997
2025-04-12 17:00:00,2.8251666666666666,3.0161666666666664,0.8258500000000001,0.6764833333333333,2.4766666666666666,3.4925
2025-04-12 18:00:00,2.6486666666666663,2.7471666666666668,1.627,1.5571666666666668,2.3921666666666668,3.2834999999999996
2025-04-12 19:00:00,2.7311666666666667,3.1790000000000003,1.9603333333333335,1.7725,2.6693333333333333,3.5375
2025-04-12 20:00:00,2.8251666666666666,3.4621666666666666,2.0335,1.8296666666666668,2.855166666666667,3.7183333333333333
2025-04-12 21:00:00,2.757833333333333,3.473,2.138,1.8210000000000002,2.8518333333333334,3.8561666666666667
2025-04-12 22:00:00,3.0805000000000002,3.7176666666666667,2.242,1.8921666666666668,2.405666666666667,3.3698333333333332
2025-04-12 23:00:00,3.0018333333333334,3.805333333333333,1.9735,2.071,2.4138333333333337,3.8613333333333335
2025-04-13 00:00:00,3.163,3.5781666666666667,1.805,2.626833333333333,2.7401666666666666,2.8295000000000003
2025-04-13 01:00:00,3.322166666666667,2.991333333333333,1.6693333333333333,2.5253333333333337,2.404166666666667,2.6214999999999997
2025-04-13 02:00:00,3.891,3.0366666666666666,2.041166666666667,2.620166666666667,2.943833333333333,3.2858333333333336
2025-04-13 03:00:00,3.1776666666666666,2.5604999999999998,2.111666666666667,2.4258333333333337,2.1569999999999996,2.1333333333333333
2025-04-13 04:00:00,3.2968333333333333,2.4878333333333336,2.0856666666666666,2.645,2.683333333333333,2.6106666666666665
2025-04-13 05:00:00,5.434333333333333,5.3015,2.9535,3.0725,3.296666666666667,4.897666666666667
2025-04-13 06:00:00,4.854,4.673500000000001,3.0676666666666668,2.1348333333333334,3.0208333333333335,4.690833333333333
2025-04-13 07:00:00,4.226666666666667,4.542333333333334,2.9245,2.705,4.069333333333334,5.333666666666667
2025-04-13 08:00:00,3.5785,3.6071666666666666,2.390833333333333,1.681,3.4204999999999997,5.780166666666667
2025-04-13 09:00:00,4.624333333333333,4.662999999999999,3.1093333333333333,2.5965,4.567666666666667,5.7395000000000005
2025-04-13 10:00:00,4.981,4.6273333333333335,2.9248333333333334,2.336,4.499666666666667,5.256166666666667
2025-04-13 11:00:00,2.8303333333333334,3.4011666666666667,2.3385000000000002,1.9341666666666666,3.2513333333333336,3.7405
2025-04-13 12:00:00,4.2285,5.017833333333333,2.2858333333333336,2.0385,2.4218333333333333,2.8781666666666665
2025-04-13 13:00:00,3.7661666666666664,4.966166666666667,2.5356666666666667,2.2025,3.122666666666667,3.5118333333333336
2025-04-13 14:00:00,2.4361666666666664,3.062,1.0622833333333335,1.3048,2.6176666666666666,2.8925
