Time,Wind M9,Wind M29,Wind M54,Wind M78
2025-04-05 08:00:00,5.903833333333334,3.0065,2.2205,5.257499999999999
2025-04-05 09:00:00,5.6979999999999995,3.333833333333333,2.246666666666667,4.556166666666667
2025-04-05 10:00:00,6.0215000000000005,4.1964999999999995,2.170166666666667,4.382000000000001
2025-04-05 11:00:00,5.599666666666667,3.4361666666666664,2.437,4.070666666666667
2025-04-05 12:00:00,5.958,2.4301666666666666,1.2600333333333333,3.557166666666667
2025-04-05 13:00:00,5.938000000000001,1.0551833333333334,0.9698666666666667,5.096
2025-04-05 14:00:00,6.1321666666666665,0.8754000000000001,1.1351499999999999,5.7145
2025-04-05 15:00:00,6.413666666666667,1.1221833333333333,1.0474333333333334,5.243333333333334
2025-04-05 16:00:00,4.487666666666667,0.6892499999999999,0.8029666666666666,4.286833333333333
2025-04-05 17:00:00,3.6001666666666665,0.8996,0.8927999999999999,3.0136666666666665
2025-04-05 18:00:00,3.0566666666666666,0.7929333333333334,0.7595,2.568166666666667
2025-04-05 19:00:00,3.446833333333333,1.3704333333333334,1.6516666666666666,3.1628333333333334
2025-04-05 20:00:00,3.5641666666666665,1.2897333333333334,1.5168333333333333,2.961
2025-04-05 21:00:00,2.8573333333333335,1.0311333333333335,1.5823333333333334,3.0813333333333333
2025-04-05 22:00:00,2.6013333333333337,1.8013333333333332,2.6748333333333334,3.0468333333333333
2025-04-05 23:00:00,2.8400000000000003,1.719,2.6561666666666666,3.716666666666667
2025-04-06 00:00:00,3.2680000000000002,1.6913333333333334,2.5171666666666668,3.5911666666666666
2025-04-06 01:00:00,4.4478333333333335,2.2981666666666665,1.6602,3.113833333333333
2025-04-06 02:00:00,4.754333333333333,1.6356666666666666,1.5388333333333333,3.420166666666667
2025-04-06 03:00:00,5.034166666666667,1.6362666666666668,2.6991666666666663,4.1515
2025-04-06 04:00:00,5.365666666666667,2.6973333333333334,2.7765,4.1025
2025-04-06 05:00:00,5.1625,2.9245,2.4151666666666665,4.1505
2025-04-06 06:00:00,4.571,3.696166666666667,2.441333333333333,3.8288333333333333
2025-04-06 07:00:00,4.4031666666666665,5.3148333333333335,2.6015,4.250333333333334
2025-04-06 08:00:00,4.7565,4.940333333333333,4.030333333333333,3.9213333333333336
2025-04-06 09:00:00,4.807166666666666,3.7445,3.3503333333333334,3.977333333333333
2025-04-06 10:00:00,4.52,4.089333333333333,3.069166666666667,4.872833333333333
2025-04-06 11:00:00,4.061833333333333,2.281833333333333,2.4126666666666665,4.921
2025-04-06 12:00:00,3.6616666666666666,2.5646666666666667,2.3459999999999996,3.9151666666666665
2025-04-06 13:00:00,3.6621666666666663,1.3130333333333333,1.2591666666666665,3.2388333333333335
2025-04-06 14:00:00,2.8353333333333333,1.6163333333333334,1.3451666666666666,3.7568333333333332
2025-04-06 15:00:00,1.7761666666666664,0.7104583333333333,1.6603333333333334,3.1845
2025-04-06 16:00:00,0.86915,1.01505,1.8955,3.1584999999999996
2025-04-06 17:00:00,0.8792833333333333,1.2785,1.5546,2.174
2025-04-06 18:00:00,1.1220333333333334,1.0773833333333334,0.88725,1.0365833333333334
2025-04-06 19:00:00,1.4888333333333332,1.2761166666666668,1.6220166666666667,1.1824333333333332
2025-04-06 20:00:00,1.7123333333333333,0.8398666666666668,1.39905,0.7164
2025-04-06 21:00:00,1.7193333333333334,0.7136666666666667,1.5646666666666667,1.0084333333333333
2025-04-06 22:00:00,1.8546666666666667,1.0738166666666666,1.1892666666666665,0.9039666666666667
2025-04-06 23:00:00,1.8136666666666665,1.5983333333333334,2.6591666666666667,1.5533333333333335
2025-04-07 00:00:00,1.998,2.4175,3.5140000000000002,2.355
2025-04-07 01:00:00,2.3003333333333336,2.8306666666666667,3.9541666666666666,4.063166666666667
2025-04-07 02:00:00,2.3881666666666663,2.5856666666666666,3.3365,3.5011666666666668
2025-04-07 03:00:00,2.067333333333333,2.3186666666666667,2.6546666666666665,3.6996666666666664
2025-04-07 04:00:00,2.6094999999999997,3.116833333333333,2.7123333333333335,3.6786666666666665
2025-04-07 05:00:00,2.9145,3.6515,3.5548333333333333,4.152833333333333
2025-04-07 06:00:00,3.2849999999999997,3.8501666666666665,3.9226666666666667,4.1385
2025-04-07 07:00:00,2.9955,3.9255,3.5974999999999997,4.018666666666666
2025-04-07 08:00:00,2.758166666666667,3.616333333333333,3.2595,2.966833333333333
2025-04-07 09:00:00,3.3021666666666665,3.641,3.4346666666666668,3.3885
2025-04-07 10:00:00,3.4048333333333334,4.303833333333333,3.709166666666667,3.6411666666666664
2025-04-07 11:00:00,1.793,2.1558333333333333,2.556166666666667,2.518
2025-04-07 12:00:00,1.4998333333333334,1.7110333333333334,2.2819999999999996,1.7235
2025-04-07 13:00:00,1.3003333333333333,0.9812666666666666,0.7913333333333333,0.41180000000000005
2025-04-07 14:00:00,1.4995,0.79377,1.8622833333333333,0.0
2025-04-07 15:00:00,1.7203333333333333,1.2929,1.6391666666666667,0.14008666666666666
2025-04-07 16:00:00,1.4291666666666667,0.30101666666666665,1.9603333333333333,0.7568833333333332
2025-04-07 17:00:00,1.8921666666666668,0.5691,1.8073333333333332,0.7849166666666666
2025-04-07 18:00:00,1.3157333333333334,0.13804999999999998,1.5281166666666666,1.0996166666666667
2025-04-07 19:00:00,0.9595833333333333,0.8355433333333334,1.4529833333333333,0.20448333333333332
2025-04-07 20:00:00,0.8820833333333333,0.7263000000000001,1.8963333333333334,0.22736
2025-04-07 21:00:00,1.1469166666666666,0.8064333333333332,2.8194999999999997,1.4486333333333334
2025-04-07 22:00:00,0.8903833333333334,0.30596666666666666,2.6595,2.8115
2025-04-07 23:00:00,1.1197000000000001,0.24212666666666666,2.27,2.3385000000000002
2025-04-08 00:00:00,1.5148000000000001,0.6534666666666666,2.0793333333333335,1.7122666666666668
2025-04-08 01:00:00,1.38205,0.250425,1.5111666666666668,1.1878166666666667
2025-04-08 02:00:00,3.1026666666666665,1.1840666666666666,1.6445,2.1823333333333332
2025-04-08 03:00:00,3.2441666666666666,1.5810166666666667,1.33965,2.484
2025-04-08 04:00:00,3.1903333333333332,1.8382833333333333,2.038,2.292666666666667
2025-04-08 05:00:00,3.0653333333333337,1.8836666666666666,2.4138333333333337,2.7118333333333333
2025-04-08 06:00:00,3.3508333333333336,1.7066666666666668,2.0145,3.2359999999999998
2025-04-08 07:00:00,3.3465,1.7770833333333333,2.3796666666666666,2.891
2025-04-08 08:00:00,3.5468333333333333,2.40285,2.335,2.823166666666667
2025-04-08 09:00:00,3.791166666666667,1.66715,1.5315,2.6885
2025-04-08 10:00:00,3.0148333333333333,2.088,1.5131666666666668,2.566666666666667
2025-04-08 11:00:00,3.0615,1.269,1.3155166666666667,2.4895
2025-04-08 12:00:00,2.315833333333333,0.42691666666666667,0.32875000000000004,3.295666666666667
2025-04-08 13:00:00,0.55035,0.0,1.7178333333333333,2.024166666666667
2025-04-08 14:00:00,0.15333333333333335,0.22085333333333335,1.7280000000000002,2.117
2025-04-08 15:00:00,0.144425,0.35256000000000004,1.5925833333333332,1.8611666666666666
2025-04-08 16:00:00,0.5559,0.51625,0.5450366666666666,1.2728833333333334
2025-04-08 17:00:00,0.14983333333333335,0.7120833333333334,0.5881666666666666,1.1092333333333333
2025-04-08 18:00:00,0.26214333333333334,0.9182666666666666,0.00625,1.372
2025-04-08 19:00:00,0.14107666666666668,0.5545000000000001,0.3350033333333334,1.9849999999999999
2025-04-08 20:00:00,0.6052,0.74335,0.3467333333333333,2.0478333333333336
2025-04-08 21:00:00,0.4970466666666667,0.9796999999999999,0.0,1.9
2025-04-08 22:00:00,0.7417166666666667,0.8608833333333333,0.4400833333333333,1.8051666666666668
2025-04-08 23:00:00,0.23671666666666666,0.9349666666666666,0.45498666666666665,1.9526666666666666
2025-04-09 00:00:00,0.78115,1.04215,0.2472,2.1321666666666665
2025-04-09 01:00:00,1.026,0.8109333333333333,0.3752166666666667,1.832
2025-04-09 02:00:00,1.8535,1.7724166666666668,0.5226666666666666,1.4226833333333333
2025-04-09 03:00:00,1.9244999999999999,2.5461666666666667,1.4642000000000002,0.7973
2025-04-09 04:00:00,1.7233333333333334,2.4495,2.0233333333333334,1.3820000000000001
2025-04-09 05:00:00,1.5213833333333333,1.7023333333333333,2.4170000000000003,1.9306666666666668
2025-04-09 06:00:00,2.0869,2.503,2.5661666666666667,2.3305000000000002
2025-04-09 07:00:00,2.7456666666666667,3.2165000000000004,3.103666666666667,3.274
2025-04-09 08:00:00,2.9768333333333334,4.2695,3.9791666666666665,3.945666666666667
2025-04-09 09:00:00,2.914,3.8545000000000003,3.42,4.124333333333333
2025-04-09 10:00:00,2.7693333333333334,3.8395,3.265333333333333,4.421666666666667
2025-04-09 11:00:00,2.462,3.6911666666666667,3.3728333333333333,3.568166666666667
2025-04-09 12:00:00,1.972,2.6668333333333334,3.0206666666666666,3.0716666666666668
2025-04-09 13:00:00,1.8599999999999999,2.8396666666666666,2.3921666666666668,2.6608333333333336
2025-04-09 14:00:00,1.8285000000000002,2.9,2.176,1.8636666666666666
2025-04-09 15:00:00,2.0271666666666666,1.8225,2.4631666666666665,1.4876666666666667
2025-04-09 16:00:00,2.2745,3.3825,3.188833333333333,2.1363333333333334
2025-04-09 17:00:00,2.5243333333333333,3.455,3.644833333333333,3.3553333333333333
2025-04-09 18:00:00,3.1983333333333333,3.6356666666666664,3.6325,4.3
2025-04-09 19:00:00,4.334333333333333,4.5601666666666665,3.7921666666666667,4.88
2025-04-09 20:00:00,3.605166666666667,5.218999999999999,4.1193333333333335,5.025333333333333
2025-04-09 21:00:00,3.4006666666666665,4.865666666666667,4.732666666666666,5.146166666666667
2025-04-09 22:00:00,3.2479999999999998,4.491833333333333,4.356333333333334,4.3385
2025-04-09 23:00:00,2.9871666666666665,4.3886666666666665,4.314166666666667,4.776166666666667
2025-04-10 00:00:00,2.7199999999999998,4.089833333333333,3.7693333333333334,4.604
2025-04-10 01:00:00,2.4415,3.6501666666666663,2.8481666666666663,4.0681666666666665
2025-04-10 02:00:00,3.3463333333333334,4.0,3.4888333333333335,3.756666666666667
2025-04-10 03:00:00,3.5963333333333334,4.589166666666667,3.9415,4.1706666666666665
2025-04-10 04:00:00,3.6838333333333333,4.794666666666667,4.716666666666667,5.6401666666666666
2025-04-10 05:00:00,3.6998333333333333,5.258,4.706166666666666,5.425333333333333
2025-04-10 06:00:00,4.34,5.1898333333333335,4.821833333333333,5.110666666666666
2025-04-10 07:00:00,4.1498333333333335,5.687666666666667,5.077166666666667,5.379833333333334
2025-04-10 08:00:00,3.8503333333333334,5.039666666666666,4.933666666666666,6.025666666666667
2025-04-10 09:00:00,3.4575,5.2235000000000005,4.466666666666667,5.394833333333334
2025-04-10 10:00:00,3.541166666666667,5.7385,4.791833333333333,5.456
2025-04-10 11:00:00,3.0496666666666665,4.806333333333333,4.202,5.552666666666667
2025-04-10 12:00:00,2.2736666666666663,2.9151666666666665,2.699,3.927
2025-04-10 13:00:00,1.9753333333333332,2.220666666666667,2.4491666666666663,2.0918833333333335
2025-04-10 14:00:00,2.6978333333333335,2.0313333333333334,1.7648333333333333,0.32131666666666664
2025-04-10 15:00:00,3.2598333333333334,2.2015000000000002,1.573,0.29736666666666667
2025-04-10 16:00:00,3.8526666666666665,3.207,3.7646666666666664,3.0177
2025-04-10 17:00:00,3.1975,3.5791666666666666,3.7916666666666665,4.031499999999999
2025-04-10 18:00:00,3.8795,3.7075,3.9618333333333333,3.1248333333333336
2025-04-10 19:00:00,3.979833333333333,3.3771666666666667,5.268833333333333,2.667333333333333
2025-04-10 20:00:00,4.9465,3.8800000000000003,4.8325,3.882833333333333
2025-04-10 21:00:00,4.8715,4.630166666666667,4.8125,3.2689999999999997
2025-04-10 22:00:00,4.631666666666666,4.482666666666666,4.991833333333333,3.0276666666666667
2025-04-10 23:00:00,4.5155,5.034000000000001,4.081666666666667,4.344833333333333
2025-04-11 00:00:00,5.783166666666667,6.699166666666667,6.728833333333333,6.994666666666666
2025-04-11 01:00:00,4.478,6.344333333333334,6.218500000000001,6.826666666666667
2025-04-11 02:00:00,3.8569999999999998,5.069999999999999,5.312,6.123666666666667
2025-04-11 03:00:00,3.5641666666666665,4.629833333333334,5.7925,6.608666666666666
2025-04-11 04:00:00,3.907166666666667,5.368833333333333,5.557666666666666,5.532166666666667
2025-04-11 05:00:00,4.348,5.8261666666666665,6.039333333333333,6.2379999999999995
2025-04-11 06:00:00,4.7828333333333335,5.691166666666667,6.086,6.0975
2025-04-11 07:00:00,4.4395,6.2885,5.846500000000001,6.271
2025-04-11 08:00:00,4.7895,6.673166666666666,5.718333333333334,6.338666666666667
2025-04-11 09:00:00,4.483333333333333,6.41,5.363833333333333,6.5225
2025-04-11 10:00:00,3.941666666666667,4.6855,3.5326666666666666,4.561333333333334
2025-04-11 11:00:00,2.005,1.6792333333333334,1.8876666666666668,2.1958333333333333
2025-04-11 12:00:00,1.0453000000000001,0.54815,0.87165,0.94125
2025-04-11 13:00:00,1.7485,1.0670499999999998,0.9163166666666667,0.42345
2025-04-11 14:00:00,2.5051666666666668,1.9331666666666665,1.898,0.3797666666666667
2025-04-11 15:00:00,1.6577333333333333,1.7673333333333332,1.7650000000000001,1.0337666666666667
2025-04-11 16:00:00,1.9989999999999999,1.8501666666666665,2.2736666666666663,1.0375333333333334
2025-04-11 17:00:00,2.085166666666667,0.8098,1.7165,1.0298333333333334
2025-04-11 18:00:00,1.6400000000000001,0.9536666666666667,1.4008333333333334,0.9949333333333333
2025-04-11 19:00:00,1.3576666666666666,0.8430666666666667,1.1467500000000002,0.6407833333333334
2025-04-11 20:00:00,1.2748333333333333,0.7846333333333334,2.12865,1.0826833333333332
2025-04-11 21:00:00,1.3046833333333334,0.7593,0.65375,1.6606666666666667
2025-04-11 22:00:00,1.38315,1.2682666666666667,0.5881166666666666,1.1669166666666666
2025-04-11 23:00:00,1.4511666666666667,1.13035,0.9724,0.89485
2025-04-12 00:00:00,2.4968333333333335,1.473833333333333,0.6358666666666667,1.0581666666666667
2025-04-12 01:00:00,2.4810000000000003,1.8673333333333335,1.2610166666666667,0.8606666666666667
2025-04-12 02:00:00,3.1871666666666667,2.275,2.4013333333333335,1.0971499999999998
2025-04-12 03:00:00,2.9716666666666667,2.496166666666667,2.5995,1.7196666666666665
2025-04-12 04:00:00,3.2325,2.433333333333333,2.3958333333333335,2.4473333333333334
2025-04-12 05:00:00,3.3513333333333333,2.522666666666667,2.2968333333333333,1.7306666666666668
2025-04-12 06:00:00,2.6918333333333333,2.2953333333333332,1.6496333333333333,1.7413333333333334
2025-04-12 07:00:00,1.7642833333333334,1.4921666666666666,1.4444166666666667,1.5588333333333333
2025-04-12 08:00:00,1.7974999999999999,1.4172333333333333,1.1278499999999998,1.4765000000000001
2025-04-12 09:00:00,1.4961666666666666,1.0130000000000001,0.9403833333333333,1.2574166666666666
2025-04-12 10:00:00,1.1856499999999999,1.4575,0.9729500000000001,2.192833333333333
2025-04-12 11:00:00,1.4776500000000001,2.810166666666667,2.07,3.2525
2025-04-12 12:00:00,1.9491666666666667,2.5131666666666663,2.181833333333333,3.092
2025-04-12 13:00:00,1.9658333333333333,2.6473333333333335,1.7553333333333332,2.5136666666666665
2025-04-12 14:00:00,1.9549999999999998,3.3941666666666666,2.179666666666667,2.3531666666666666
2025-04-12 15:00:00,2.4026666666666667,4.024166666666667,2.598,1.8405
2025-04-12 16:00:00,2.569666666666667,4.114833333333333,2.969333333333333,2.801
2025-04-12 17:00:00,3.271666666666667,4.292833333333333,3.230166666666667,2.1488333333333336
2025-04-12 18:00:00,3.4571666666666667,4.262,2.7186666666666666,3.0986666666666665
2025-04-12 19:00:00,3.8285,4.105333333333333,3.3489999999999998,3.336
2025-04-12 20:00:00,3.7150000000000003,3.5301666666666667,3.067333333333333,3.3183333333333334
2025-04-12 21:00:00,2.6921666666666666,3.4733333333333336,2.3505,3.926
2025-04-12 22:00:00,3.961,3.870833333333333,2.3535,4.471
2025-04-12 23:00:00,4.552333333333333,4.344666666666667,2.2431666666666668,4.530833333333334
2025-04-13 00:00:00,4.919,5.387333333333333,2.029166666666667,4.456666666666666
2025-04-13 01:00:00,4.928333333333333,5.4126666666666665,3.0436666666666667,4.648
2025-04-13 02:00:00,5.024166666666667,6.026666666666667,3.6633333333333336,5.115333333333334
2025-04-13 03:00:00,4.803833333333333,5.365833333333333,3.3611666666666666,5.166166666666667
2025-04-13 04:00:00,4.307166666666666,5.115166666666667,3.402833333333333,4.743666666666667
2025-04-13 05:00:00,4.028833333333333,5.038666666666667,2.604833333333333,4.1245
2025-04-13 06:00:00,4.0328333333333335,4.450833333333334,2.7275,3.8631666666666664
2025-04-13 07:00:00,3.6633333333333336,4.199333333333334,2.515,3.0611666666666664
2025-04-13 08:00:00,3.2253333333333334,4.479333333333333,3.3856666666666664,4.8100000000000005
2025-04-13 09:00:00,3.296666666666667,4.607666666666666,3.4949999999999997,4.362333333333334
2025-04-13 10:00:00,3.232666666666667,3.8345,2.9513333333333334,1.3375166666666667
2025-04-13 11:00:00,4.050333333333334,3.6,3.336,1.1469333333333334
2025-04-13 12:00:00,2.615,2.1358333333333333,1.7818333333333334,1.8715000000000002
2025-04-13 13:00:00,2.5736666666666665,2.138,0.78405,1.7801666666666667
2025-04-13 14:00:00,2.9726666666666666,2.709166666666667,0.7329333333333333,1.7775
2025-04-13 15:00:00,2.443,2.032166666666667,0.17698333333333333,1.8045
2025-04-13 16:00:00,2.2243333333333335,2.010666666666667,1.1327166666666666,0.8011333333333333
2025-04-13 17:00:00,2.3455,1.2625666666666668,1.2494166666666666,0.86645
2025-04-13 18:00:00,1.9246666666666667,1.2047666666666668,0.6526666666666666,1.0685333333333333
2025-04-13 19:00:00,1.8635,1.4427333333333332,1.1124333333333332,1.4333333333333333
2025-04-13 20:00:00,1.7998333333333332,1.6798333333333335,0.7778166666666666,1.7245
2025-04-13 21:00:00,2.39,1.5356666666666667,0.5349333333333334,1.886
2025-04-13 22:00:00,2.0593333333333335,1.8196666666666668,0.0,1.8286666666666667
2025-04-13 23:00:00,2.0865,1.9018333333333333,0.0,1.7045
2025-04-14 00:00:00,2.3875,1.5801666666666667,0.16,1.803
2025-04-14 01:00:00,2.556833333333333,1.8341666666666667,0.10395,1.6355
2025-04-14 02:00:00,3.0311666666666666,2.1606666666666663,1.2090833333333333,1.20085
2025-04-14 03:00:00,2.259666666666667,2.2158333333333333,1.5073333333333332,0.80135
2025-04-14 04:00:00,2.356034482758621,1.9084482758620689,1.6270689655172415,1.1840172413793104
2025-04-14 05:00:00,2.2915,1.9323333333333332,1.8151666666666666,1.5395
2025-04-14 06:00:00,2.2576666666666667,1.5505,1.7816666666666667,2.4945
2025-04-14 07:00:00,2.0498333333333334,1.7286666666666666,1.4256666666666669,2.322666666666667
2025-04-14 08:00:00,1.9435,2.291,1.7203333333333333,2.277
2025-04-14 09:00:00,1.8736666666666666,1.819,0.8878833333333332,1.2216166666666666
2025-04-14 10:00:00,1.5605,0.9166500000000001,0.7281,1.01545
2025-04-14 11:00:00,1.893,1.0236500000000002,1.2775833333333333,1.6811166666666668
2025-04-14 12:00:00,1.7721666666666667,2.098933333333333,1.666,1.6418333333333335
2025-04-14 13:00:00,0.9644999999999999,3.3088333333333333,1.7185,1.9986666666666666
2025-04-14 14:00:00,0.8457333333333333,3.4645,1.9229999999999998,2.298
2025-04-14 15:00:00,1.2101,4.694333333333334,1.37605,1.3325500000000001
2025-04-14 16:00:00,0.8489666666666668,4.079,2.838,1.8783333333333334
2025-04-14 17:00:00,1.6769,3.5848333333333335,2.9616666666666664,2.755333333333333
2025-04-14 18:00:00,1.1291833333333334,3.4226666666666667,3.6621666666666663,3.6633333333333336
2025-04-14 19:00:00,0.96515,3.7385,3.1633333333333336,3.710166666666667
2025-04-14 20:00:00,0.9582166666666667,4.0565,2.3863333333333334,3.904166666666667
2025-04-14 21:00:00,0.9224,4.037,3.6665,3.3988333333333336
2025-04-14 22:00:00,1.2342833333333334,3.353,3.2925,2.0751666666666666
2025-04-14 23:00:00,1.2681,4.114,3.2813333333333334,2.6911666666666667
2025-04-15 00:00:00,1.2423,4.3933333333333335,2.7375,2.6786666666666665
2025-04-15 01:00:00,1.9443333333333332,4.117500000000001,3.957,3.5776666666666666
2025-04-15 02:00:00,1.3488333333333336,4.467833333333333,4.4014999999999995,5.152666666666667
2025-04-15 03:00:00,1.405,4.213666666666667,5.3565,6.117666666666667
2025-04-15 04:00:00,1.4521666666666666,4.6855,5.138,6.639166666666667
2025-04-15 05:00:00,1.6408333333333334,4.482833333333334,4.8155,6.148166666666667
2025-04-15 06:00:00,1.6673333333333331,4.867,4.5685,5.603666666666667
2025-04-15 07:00:00,1.3988333333333334,5.288833333333333,5.226166666666667,6.1615
2025-04-15 08:00:00,1.3406666666666667,4.9511666666666665,6.543166666666666,7.582333333333334
2025-04-15 09:00:00,1.352,5.5905000000000005,5.893166666666667,6.815833333333333
2025-04-15 10:00:00,2.6395,4.423,5.148,5.761333333333334
2025-04-15 11:00:00,2.0865,3.7383333333333337,4.692166666666666,5.320166666666666
2025-04-15 12:00:00,1.5738333333333334,3.5155000000000003,3.616333333333333,4.801833333333334
2025-04-15 13:00:00,1.5870666666666666,3.1681666666666666,2.888,3.9733333333333336
2025-04-15 14:00:00,3.083833333333333,3.5551666666666666,2.820333333333333,3.6998333333333333
2025-04-15 15:00:00,3.573,4.560833333333333,2.8483333333333336,3.2023333333333333
2025-04-15 16:00:00,3.6158333333333332,4.015333333333333,2.1061666666666667,3.204333333333333
2025-04-15 17:00:00,3.7998333333333334,4.272,1.8826666666666665,2.7141666666666664
2025-04-15 18:00:00,4.324166666666667,4.194166666666667,1.2647333333333333,2.932666666666667
2025-04-15 19:00:00,3.7561666666666667,2.9095,1.2186166666666667,2.5425
2025-04-15 20:00:00,3.6753333333333336,3.1618333333333335,0.9814166666666666,2.5128333333333335
2025-04-15 21:00:00,3.216666666666667,3.4108333333333336,0.4329,2.090333333333333
2025-04-15 22:00:00,3.128333333333333,2.9688333333333334,0.2567933333333333,1.7505
2025-04-15 23:00:00,2.733166666666667,2.5126666666666666,0.28118,1.7985
