datetime,Weather Station;wind_speed;Avg (m/s),Weather Station;wind_speed;Max (m/s),Weather Station;wind_speed;Min (m/s),Weather Station;wind_speed;StdDev (m/s),Weather Station;wind_speed;Count (),Weather Station;wind_direction;Avg (°),Weather Station;wind_direction;StdDev (°),Weather Station;wind_direction;Count (),Weather Station;humidity;Avg (%),Weather Station;humidity;Max (%),Weather Station;humidity;Min (%),Weather Station;humidity;StdDev (%),Weather Station;humidity;Count (),Weather Station;temperature;Avg (°C),Weather Station;temperature;Max (°C),Weather Station;temperature;Min (°C),Weather Station;temperature;StdDev (°C),Weather Station;temperature;Count (),Weather Station;air_pressure;Avg (hPa),Weather Station;air_pressure;Max (hPa),Weather Station;air_pressure;Min (hPa),Weather Station;air_pressure;StdDev (hPa),Weather Station;air_pressure;Count (),Solar Sensor;solar_irradiance;Avg (W/m²),Solar Sensor;solar_irradiance;Max (W/m²),Solar Sensor;solar_irradiance;Min (W/m²),Solar Sensor;solar_irradiance;StdDev (W/m²),Solar Sensor;solar_irradiance;Count (),Monitoring Current Clima US TFB;voltage;Avg (A),Monitoring Current Clima US TFB;voltage;Max (A),Monitoring Current Clima US TFB;voltage;Min (A),Monitoring Current Clima US TFB;voltage;StdDev (A),Monitoring Current Clima US TFB;voltage;Count (),Monitoring Current Modem;voltage;Avg (A),Monitoring Current Modem;voltage;Max (A),Monitoring Current Modem;voltage;Min (A),Monitoring Current Modem;voltage;StdDev (A),Monitoring Current Modem;voltage;Count (),Monitoring Voltage Solarmodule;voltage;Avg (V),Monitoring Voltage Solarmodule;voltage;Max (V),Monitoring Voltage Solarmodule;voltage;Min (V),Monitoring Voltage Solarmodule;voltage;StdDev (V),Monitoring Voltage Solarmodule;voltage;Count (),Door switch;status;Count (),Door switch;status;Sum (),Weather Station;brightness_direction;Avg (°),Weather Station;brightness_direction;Max (°),Weather Station;brightness_direction;Min (°),Weather Station;brightness_direction;StdDev (°),Weather Station;brightness_direction;Count (),Weather Station;brightness_max;Avg (lux),Weather Station;brightness_max;Max (lux),Weather Station;brightness_max;Min (lux),Weather Station;brightness_max;StdDev (lux),Weather Station;brightness_max;Count (),Weather Station;precipitation_intensity;Avg (mm/h),Weather Station;precipitation_intensity;Max (mm/h),Weather Station;precipitation_intensity;Min (mm/h),Weather Station;precipitation_intensity;StdDev (mm/h),Weather Station;precipitation_intensity;Count (),Weather Station;precipitation_intensity;Sum (mm/h),Weather Station;precipitation_status;Avg (),Weather Station;precipitation_status;Max (),Weather Station;precipitation_status;Min (),Weather Station;precipitation_status;StdDev (),Weather Station;precipitation_status;Count (),Weather Station;precipitation_sum;Avg (mm/d),Weather Station;precipitation_sum;Max (mm/d),Weather Station;precipitation_sum;Min (mm/d),Weather Station;precipitation_sum;StdDev (mm/d),Weather Station;precipitation_sum;Count (),Weather Station;synop;Max (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A1;channel;Count (),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A2;channel;Count (),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A3;channel;Count (),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A4;channel;Count (),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),D1;channel;Count (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-02-01 00:00:00,2.1687,4.8,0.7,0.6843,600,72.9773,15.7401,600,97.0167,98,97,0.1281,600,-0.7477,-0.7,-0.9,0.0503,600,991.4745,991.6,991.3,0.0886,600,0.2,0.8727,0,0.3302,600,0.0263,0.0295,0.0235,0.0016,600,0.0026,0.0168,0.0001,0.0024,600,26.0325,26.0714,25.9902,0.0294,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.0084,0,0.0012,600,0.0132,0.0148,0.0118,0.0008,600,3.7189,3.7245,3.7129,0.0042,600,0,0,0,0,600,1,1,1,0,600,2.6,24.8283,68,7,25.66,25.77,25.62
2022-02-01 00:10:00,2.3365,5.1,0.7,0.671,600,77.6951,14.3304,600,97.535,98,97,0.4992,600,-0.7047,-0.6,-0.8,0.0353,600,991.8153,992,991.6,0.091,600,0.6574,0.8727,0,0.3335,600,0.0263,0.0295,0.0236,0.0016,600,0.0007,0.0091,0.0001,0.0018,600,26.0315,26.0479,25.9859,0.0187,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0003,0.0046,0,0.0009,600,0.0132,0.0147,0.0118,0.0008,600,3.7188,3.7211,3.7123,0.0027,600,0,0,0,0,600,1,1,1,0,600,3.4,11.6833,33,7,25.69,25.77,25.62
2022-02-01 00:20:00,2.2883,5.3,0.8,0.7549,600,67.2323,16.5959,600,97.8183,98,97,0.3859,600,-0.6105,-0.5,-0.7,0.0561,600,991.9288,992,991.8,0.0457,600,0.4007,0.8727,0,0.3727,600,0.0261,0.0295,0.0236,0.0015,600,0.0001,0.0001,0.0001,0,600,26.0478,26.05,26.0457,0.0009,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0148,0.0118,0.0008,600,3.7211,3.7214,3.7208,0.0001,600,0,0,0,0,600,1,1,1,0,600,2.2,8.7567,11,7,25.72,25.77,25.67
2022-02-01 00:30:00,2.3503,4.6,0.8,0.6293,600,61.4309,14.9835,600,97.21,98,97,0.4076,600,-0.482,-0.4,-0.6,0.0521,600,992.0045,992.1,991.9,0.0336,600,0.4872,0.8727,0,0.3897,600,0.0264,0.0297,0.0237,0.0017,600,0.0001,0.0001,0.0001,0,600,26.045,26.05,26.0414,0.0018,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0132,0.0149,0.0118,0.0008,600,3.7207,3.7214,3.7202,0.0003,600,0,0,0,0,600,1,1,1,0,600,2,8.75,11,7,25.72,25.77,25.67
2022-02-01 00:40:00,2.113,4,0.8,0.5291,600,67.017,14.0844,600,97,97,97,0,600,-0.4253,-0.4,-0.5,0.0435,600,992.0067,992.1,992,0.025,600,0.3992,0.8727,0,0.3785,600,0.0262,0.0296,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,26.0396,26.0436,26.035,0.002,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0148,0.0118,0.0008,600,3.7199,3.7205,3.7193,0.0003,600,0,0,0,0,600,1,1,1,0,600,2,8.7567,11,7,25.71,25.77,25.67
2022-02-01 00:50:00,2.0627,3.7,0.7,0.6533,600,66.3825,14.4117,600,97,97,97,0,600,-0.3853,-0.3,-0.5,0.0419,600,992.0995,992.2,992,0.0763,600,0.2611,0.8727,0,0.3655,600,0.0262,0.03,0.0237,0.0016,600,0.0001,0.0001,0.0001,0,600,26.0333,26.0393,26.0286,0.0021,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.015,0.0118,0.0008,600,3.719,3.7199,3.7184,0.0003,600,0,0,0,0,600,1,1,1,0,600,2,8.7367,11,7,25.69,25.72,25.67
2022-02-01 01:00:00,2.151,4.3,0.9,0.6302,600,64.037,16.3421,600,97,97,97,0,600,-0.3263,-0.2,-0.4,0.0452,600,992.232,992.3,992.1,0.0498,600,0.3302,0.8727,0,0.3784,600,0.026,0.0293,0.0235,0.0015,600,0.0025,0.0305,0.0001,0.0028,600,25.9927,26.0308,25.9517,0.0295,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0013,0.0152,0,0.0014,600,0.013,0.0146,0.0118,0.0008,600,3.7132,3.7187,3.7074,0.0042,600,0,0,0,0,600,1,1,1,0,600,2.7,25.0017,68,7,25.62,25.72,25.57
2022-02-01 01:10:00,1.8155,3.8,0.5,0.6509,600,64.6213,17.2866,600,97,97,97,0,600,-0.3007,-0.2,-0.4,0.0231,600,992.2293,992.3,992.1,0.047,600,0.3163,0.8727,0,0.3953,600,0.0263,0.0303,0.0236,0.0016,600,0.0005,0.0104,0.0001,0.0014,600,25.9945,26.0094,25.9453,0.017,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0.0002,0.0052,0,0.0007,600,0.0132,0.0151,0.0118,0.0008,600,3.7135,3.7156,3.7065,0.0024,600,0,0,0,0,600,1,1,1,0,600,3.6,11.03,33,7,25.65,25.72,25.57
2022-02-01 01:20:00,1.9783,4.7,0.7,0.5933,600,67.2591,16.2508,600,97,97,97,0,600,-0.2873,-0.2,-0.4,0.0357,600,992.2998,992.4,992.1,0.0933,600,0.3433,0.8727,0,0.37,600,0.0262,0.0299,0.0234,0.0016,600,0.0001,0.0001,0.0001,0,600,26.009,26.0115,26.0051,0.0012,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0149,0.0117,0.0008,600,3.7156,3.7159,3.715,0.0002,600,0,0,0,0,600,1,1,1,0,600,2.9,8.74,11,7,25.67,25.72,25.62
2022-02-01 01:30:00,1.668,3.8,0.2,0.6343,600,60.7627,16.3525,600,97.0083,98,97,0.091,600,-0.2588,-0.2,-0.3,0.0493,600,992.3972,992.5,992.3,0.0176,600,0.3963,0.8727,0,0.3824,600,0.0262,0.0296,0.0236,0.0016,600,0.0001,0.0001,0.0001,0,600,26.005,26.0094,26.0009,0.0017,600,600,600,0,0,0,0,600,None,None,None,None,0,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,0,None,0,0.0001,0,0,600,0.0131,0.0148,0.0118,0.0008,600,3.715,3.7156,3.7144,0.0002,600,0,0,0,0,600,1,1,1,0,600,2,8.7367,11,7,25.67,25.72,25.62
